,hmid,moment,concepts,agency,social,age,country,gender,married,parenthood,reflection,duration
6483,108095,My boyfriend and I had really a nice evening where we were very intimate and he shared a lot of personal things he hadn't told me before.,romance,yes,yes,29,USA,f,single,n,3m,all_day_im_still_feeling_it
6484,63834,Buying my girlfriend flowers.,romance|shopping,yes,yes,24,USA,m,single,n,3m,a_few_minutes
6485,79334,My son sang wonderfully at his end of year program.,family|education,no,yes,30,USA,f,married,y,3m,all_day_im_still_feeling_it
6486,64097,I felt happy when I received a raise at work last month.,career,yes,no,26.0,USA,f,single,n,3m,all_day_im_still_feeling_it
6487,29735,I was able to complete reading the novel I had started a week ago,entertainment,yes,no,48,USA,f,single,n,24h,at_least_one_hour
6488,99788,My mother-in-law and I went on a weekend getaway and had a good time!,family,yes,yes,43,USA,f,married,y,3m,all_day_im_still_feeling_it
6489,109439,"I was given today off from work, with pay!",career,yes,no,30,USA,m,single,n,24h,all_day_im_still_feeling_it
6490,67191,I got to play with my little niece who came to visit from California.,vacation,yes,yes,37,USA,m,married,y,3m,half_a_day
6491,99910,Having time for myself to relax.,entertainment,yes,no,34.0,USA,m,single,y,3m,half_a_day
6492,89334,I got to see my best friend and her baby.,family,yes,yes,27,USA,f,single,n,3m,half_a_day
6493,46271,I was qualified in the state level eligibility test for teachers qualification.,education,yes,no,32,IND,f,married,y,24h,a_few_minutes
6494,57125,Watching the USA women win the Gold medal in the hockey world championship.,entertainment,yes,no,25.0,USA,m,single,n,24h,a_few_minutes
6495,126693,I did some side work and got paid very well.,career,yes,no,35.0,USA,m,single,n,24h,half_a_day
6496,100194,MY BOY FRIEND LOVE FEELING,romance,no,yes,26,IND,m,single,n,3m,all_day_im_still_feeling_it
6497,38359,made myself a delicious egg salad,food,yes,no,29,USA,m,single,n,24h,at_least_one_hour
6498,79488,Ran my fastest 5K ever!,exercise,yes,no,27,USA,f,single,n,3m,at_least_one_hour
6499,62241,I received my new phone after the last one was stolen.,technology,yes,no,28.0,USA,m,single,n,3m,all_day_im_still_feeling_it
6500,120956,Received good news related to one of my clients.,career,yes,yes,25,VEN,m,single,n,24h,a_few_minutes
6501,80953,I was happy when I made an important professional connection at an art opening last week.,career,yes,no,36.0,USA,f,single,n,3m,half_a_day
6502,36028,I bought a new car,shopping,yes,no,32.0,IND,m,married,y,24h,all_day_im_still_feeling_it
6503,60798,"Drinking a ginger tea , that's all there is , this week hasn't been very exciting or happy , in fact it's been rather tiring and stressful but it's fine , a cup of tea can fix anything.Woke up 5:45, Meditated, cooked a healthy breakfast, worked on things I love, went to the gym, cooked a healthy dinner and slept peacefully.",food,yes,no,22,USA,m,single,n,3m,half_a_day
6504,77764,I got a my dream job offer .,career,no,yes,35,USA,f,married,y,3m,at_least_one_hour
6505,72019,We went out to dinner at a place I really like and on a crummy rainy day so I was very happy with that and it's always great when I don't have to cook!.,food,yes,yes,74,USA,f,married,y,3m,half_a_day
6506,84899,Renting a new apartment for the fall made me happy,shopping,yes,no,24.0,USA,m,married,n,3m,at_least_one_hour
6507,61718,I went for a nice run on the boardwalk.,exercise,yes,no,33,USA,f,divorced,n,3m,half_a_day
6508,91703,I was happy when my son opened up to me about something that was on his mind.,family,yes,yes,37.0,USA,f,married,y,3m,all_day_im_still_feeling_it
6509,96662,whe i go out to dinner with my wife,food|romance|family,yes,yes,32.0,MEX,m,married,n,3m,at_least_one_hour
6510,117893,I passed my driver's license test with only one wrong answer.,education,yes,no,26.0,USA,f,single,n,24h,at_least_one_hour
6511,93012,I had a new ceiling fan installed and it's extra quiet.,shopping,yes,yes,32,USA,f,married,y,3m,half_a_day
6512,84726,I was able to sign up for classes for graduate school.,education,yes,no,28.0,USA,f,single,n,3m,half_a_day
6513,103367,I went to Russia to meet a girl.,romance,yes,yes,27,USA,m,married,y,3m,all_day_im_still_feeling_it
6514,72437,Me and my friends had a small get together.,party|conversation,yes,yes,25,IND,m,single,n,3m,half_a_day
6515,27754,My Mother gave me a surprise visit at my home.,family,no,yes,26,IND,m,married,n,24h,half_a_day
6516,114212,I went park with my girl friend and talk many future matters.,conversation,yes,yes,28,IND,m,single,n,24h,at_least_one_hour
6517,65735,I got good feedback from my boss on a project I am working on.,career,no,yes,28,USA,m,married,n,3m,at_least_one_hour
6518,74704,I celebrated my birthday.,party,yes,no,43,USA,f,married,y,3m,half_a_day
6519,94957,I got called in for an interview for a job I applied for on a whim and they offered me the job at the end of the interview!,career,yes,no,32.0,USA,f,single,n,3m,all_day_im_still_feeling_it
6520,46919,"I woke up on time to make it to work early, now I can leave work early.",career,yes,no,35,USA,m,single,n,24h,half_a_day
6521,98667,I finally got a promotion from my job.,family,yes,no,25,USA,m,single,n,3m,half_a_day
6522,83508,"I hung out at my boyfriend's place of work, a bar, on Cince de Mayo and got to spend time with people I had not seen in months.",career,yes,yes,25,USA,f,single,n,3m,half_a_day
6523,45210,I WENT TO MUSIC CLASS,entertainment,yes,no,27,IND,m,married,n,24h,at_least_one_hour
6524,101413,I got promoted at work and my salary was increased.,career,no,yes,29,VNM,m,single,n,3m,all_day_im_still_feeling_it
6525,70980,Won money on a lottery ticket!,entertainment,no,no,52,USA,f,married,y,3m,all_day_im_still_feeling_it
6526,109804,I had some good flow the other night when playing my ukulele,entertainment,yes,no,37.0,USA,f,single,y,24h,half_a_day
6527,126148,"I had been searching for my birth certificate for months, and I finally found it yesterday.",career,yes,no,26.0,USA,f,widowed,y,24h,a_few_minutes
6528,33253,i went to watch movie last night,entertainment,yes,no,30,IND,m,single,y,24h,half_a_day
6529,104073,My dog walked back from the elevator to my apartment door without me leading him.,animals,no,no,28,USA,m,single,n,3m,a_few_minutes
6530,81497,I had a fun conversation with a friend,conversation,yes,yes,29,USA,f,single,n,3m,at_least_one_hour
6531,116256,Purchased mobile case for my new mobile.,shopping|technology,yes,no,27,IND,m,single,n,24h,a_few_minutes
6532,55029,My happy moment that happened to me was that I was able to buy groceries with my own money that I earned.,shopping|food,yes,no,23,USA,m,single,n,24h,half_a_day
6533,30542,My sister engagement am happy to see happy forever she doing to marry that person whom she loved,romance|family,no,yes,27,IND,f,married,y,24h,half_a_day
6534,89417,I was able to get a new iPhone.,shopping,yes,no,49.0,USA,f,married,y,3m,all_day_im_still_feeling_it
6535,120222,All of my friends were called me today to wish me.,conversation,no,yes,24,IND,m,single,n,24h,half_a_day
6536,100519,I finished my Junior year at Southern Miss with a 3.2 GPA!,education,yes,no,22.0,USA,m,single,n,3m,all_day_im_still_feeling_it
6537,60202,"It made me happy to realize that if I ever was down and out, my family would always accept me for who I am.",family,yes,yes,20,USA,m,single,n,3m,all_day_im_still_feeling_it
6538,73580,"on ebay, i brought a playstation 1  so i can play old games like final fantasy 9.",entertainment,yes,no,32.0,USA,m,single,n,3m,half_a_day
6539,56024,The Tigers won on opening day.,entertainment,no,yes,34,USA,m,married,y,24h,half_a_day
6540,74773,Helped take care of 5 kittens.,animals,yes,no,20,USA,m,single,n,3m,all_day_im_still_feeling_it
6541,28034,my hole family out to have dinner,food|family,yes,yes,31,IND,m,married,y,24h,at_least_one_hour
6542,45516,My husband brought me coffee this morning while I was in the shower.,romance|family|food,no,yes,30,USA,f,married,y,24h,a_few_minutes
6543,97410,I found a box of my old Gameboy Advance cartridges.,entertainment,yes,no,32.0,USA,m,single,n,3m,all_day_im_still_feeling_it
6544,96097,I WENT TO SHOPPING,shopping,yes,no,28,IND,m,married,n,3m,at_least_one_hour
6545,68725,I WENT SHOPPING.,shopping,yes,no,28,IND,m,married,y,3m,half_a_day
6546,118756,I was very happy that my Dad did not have to stay in the hospital after going to the ER.,family,yes,yes,53,USA,f,married,y,24h,all_day_im_still_feeling_it
6547,82048,I talked to my parents on the phone.,conversation|family,yes,yes,33,USA,m,single,n,3m,a_few_minutes
6548,84216,The time i came to know that my younger sister completed her graduation with good academic marks.,family,no,yes,27.0,IND,f,married,n,3m,half_a_day
6549,82746,I was enjoying myself earlier today working on a clients property; collecting twigs and debris in the warm sun out in the country.,weather,yes,no,35,USA,m,married,n,3m,at_least_one_hour
6550,99275,I found a cable that was missing.,education,yes,no,27,USA,m,married,n,3m,at_least_one_hour
6551,36572,I WENT TO TEMPLE,religion,yes,no,27,IND,m,married,n,24h,half_a_day
6552,111664,A hummingbird flew up to the window and looked at me.,animals,no,no,49,USA,f,married,y,24h,a_few_minutes
6553,45483,Going to the gym and working out,exercise,yes,no,28,USA,m,single,n,24h,at_least_one_hour
6554,111900,I was very happy to see my partner come home from work because I was looking forward to telling her about my day.,career|conversation,yes,yes,52.0,USA,f,single,n,24h,a_few_minutes
6555,98222,My brother is getting married and he sent me his wedding invitation and I just got it in the mail.,family|romance|party,no,yes,35,USA,f,married,y,3m,all_day_im_still_feeling_it
6556,40416,I got to put off a work project until tomorrow.,career,yes,no,25,USA,f,married,n,24h,half_a_day
6557,52704,I went to a free yoga class at our local library.,exercise,yes,yes,49,USA,f,married,y,24h,half_a_day
6558,125594,Went to Watch the US open cup soccer match last night,entertainment,yes,no,51.0,USA,f,married,n,24h,half_a_day
6559,102865,"My brother graduated with his master's degree a few weeks ago, and I was very proud of him.",education|family,no,yes,29,USA,m,married,n,3m,half_a_day
6560,118403,MY FRIEND MARRIAGE PARTY,party,no,yes,33,IND,m,married,y,24h,at_least_one_hour
6561,71276,I switched jobs into a new school and I'm happier with my everyday routine and responsibilities.,career,yes,no,32,USA,m,married,y,3m,all_day_im_still_feeling_it
6562,120293,Made 3x more than I usually do on mturk,career,yes,no,32.0,USA,f,single,n,24h,all_day_im_still_feeling_it
6563,48935,I got to sit down and have a date night with girlfriend where we watched a movie and drank a little.,romance|entertainment,yes,yes,31,USA,m,single,n,24h,half_a_day
6564,71581,My employer increased my salary.,career,no,yes,30,MKD,m,single,n,3m,all_day_im_still_feeling_it
6565,102301,A friend helped me with my car.,shopping,no,yes,33,USA,m,married,n,3m,all_day_im_still_feeling_it
6566,100990,I saw 4 kittens being saved from drowning in a sewer.,animals,no,yes,22.0,IND,m,single,n,3m,a_few_minutes
6567,78841,My husband got me 5 new pairs of leggings that I had be wanting.,family|shopping,no,yes,26,USA,f,married,n,3m,all_day_im_still_feeling_it
6568,90411,I had a business idea that I can launch from my home.,career,yes,no,29.0,USA,f,married,y,3m,all_day_im_still_feeling_it
6569,96870,I am very happy that I have a relaxing schedule at school for the next few years.,education,no,no,23,USA,m,single,n,3m,all_day_im_still_feeling_it
6570,41941,I turned in a work project this afternoon and the person I contact for complimented it.,career,yes,yes,38,USA,f,married,y,24h,half_a_day
6571,105438,I WENT TO TEMPLE,religion,yes,no,27,IND,f,single,n,3m,at_least_one_hour
6572,118653,I WENT TO TEMPLE,religion,yes,no,28,IND,f,married,n,24h,half_a_day
6573,53141,Had dinner at one of my favorite restaurants.,food,yes,no,25.0,USA,m,single,n,24h,at_least_one_hour
6574,97826,An event that made me happy recently was when my 4 year old daughter scored 9 goals in her soccer game.,family,no,yes,38,USA,m,married,y,3m,half_a_day
6575,86315,I was in training all day yesterday so I did not have to go to work.,career,yes,no,30,USA,m,single,n,3m,all_day_im_still_feeling_it
6576,90961,We celebrate our parent's wedding anniversary last week.,party,yes,yes,30,IND,m,single,n,3m,half_a_day
6577,60483,I was approved for a loan with a decent interest rate that allowed me to purchase a new car.,shopping,no,no,24,USA,m,single,n,3m,half_a_day
6578,32787,I bought a new gun for Counter Strike game.,shopping,yes,no,21,IND,m,single,n,24h,all_day_im_still_feeling_it
6579,74506,I visited Miami for my Spring Break and got to see old friends,vacation,yes,yes,24,USA,m,single,n,3m,all_day_im_still_feeling_it
6580,91359,I attended RENT the musical with my friend for his birthday,party,yes,yes,24.0,USA,f,single,n,3m,half_a_day
6581,58835,I got to meet one of my all-time favorite singers backstage at a concert I attended.,entertainment,no,yes,30,USA,f,single,n,3m,all_day_im_still_feeling_it
6582,50797,I found out that my kids got high scores on their standardized tests.,education|family,no,yes,45,USA,f,married,y,24h,all_day_im_still_feeling_it
6583,60109,I WENT TO TEMPLE,religion,yes,no,28,IND,m,single,y,3m,half_a_day
6584,60818,My son completed a big school project.,education,no,yes,40,USA,f,divorced,y,3m,all_day_im_still_feeling_it
6585,38333,I had time to explore a national park.,exercise,yes,no,56,USA,f,single,n,24h,half_a_day
6586,114651,i show the movie on theatre.,entertainment,yes,no,27,IND,f,single,n,24h,half_a_day
6587,39407,My dog suffered an injury at the park earlier this week and is starting to use her leg again.,animals,no,no,34.0,USA,f,married,y,24h,all_day_im_still_feeling_it
6588,73841,The Boston Celtics looked like they would lose Game 2 to Washington but they changed their lineup and went small and managed tog et the game to overtime and then won.,entertainment,no,yes,41.0,AUS,m,single,n,3m,all_day_im_still_feeling_it
6589,124714,"Last night, we had a reunion dinner with a group of good friends; the food, drinks, and company were amazing!",food,yes,yes,35.0,USA,f,married,y,24h,all_day_im_still_feeling_it
6590,66788,My favorite football team has managed to qualify for the final rounds of the most important tournament in Europe,entertainment,no,no,26,VEN,m,single,n,3m,at_least_one_hour
6591,120563,The process for my team change in the job got initiated.,career,no,yes,25.0,IND,m,single,n,24h,all_day_im_still_feeling_it
6592,93165,I went to see one of my favorite bands.,entertainment,yes,yes,34.0,USA,f,married,n,3m,half_a_day
6593,121027,I took my do for a walk in the morning and it was nice and relaxing made me feel great.,exercise|animals,yes,no,35.0,USA,m,single,n,24h,half_a_day
6594,105459,I bought a new scooter for my son,shopping|family,yes,yes,38,USA,m,married,y,3m,at_least_one_hour
6595,54987,My old tablet started to work again after I thought it was unfixable.,career,no,no,53,USA,f,single,n,24h,all_day_im_still_feeling_it
6596,80809,"A few days ago, I received my 6-month assessment at work and was told by my bosses that I am a very good, ""solid"" employee in every applicable area.",career,no,yes,62.0,USA,f,single,n,3m,all_day_im_still_feeling_it
6597,128632,I had a very nice meal with my spouse without the kids yelling.,food|family|romance,yes,yes,40,USA,m,married,y,24h,at_least_one_hour
6598,105122,I passed a very important civil service exam with a 100.,education,yes,no,31,USA,m,single,n,3m,all_day_im_still_feeling_it
6599,93109,I went for a trip.,vacation,yes,no,28,IND,m,single,n,3m,all_day_im_still_feeling_it
6600,58614,I returned a couple of items that I've been wanting to return for a while,shopping,yes,no,28.0,USA,f,single,n,3m,at_least_one_hour
6601,88144,"My wife made a great dinner, my favorite, BBQ ribs.",food,no,yes,27.0,USA,m,married,y,3m,at_least_one_hour
6602,78910,My youngest child took his first steps.,family,no,yes,35,USA,f,married,y,3m,all_day_im_still_feeling_it
6603,123889,I watch a cat give birth with two kittens.,entertainment,yes,no,32,IND,f,married,y,24h,a_few_minutes
6604,36927,Happy as it stopped raining,weather,no,no,36,USA,f,single,y,24h,at_least_one_hour
6605,125585,DOING SEX WITH MY GIRLS FRIEND EVERY DAY,romance,yes,yes,26.0,IND,m,married,n,24h,at_least_one_hour
6606,61856,"I was happy when I was at church for adoration last Thursday, it was so peaceful.",religion,yes,no,38,USA,m,married,y,3m,at_least_one_hour
6607,73430,Going to a fancy dinner,food,yes,no,32,USA,m,married,n,3m,at_least_one_hour
6608,40497,I found out that my friend in Texas got a new job and is making great money now.,career,no,yes,35.0,USA,m,single,n,24h,at_least_one_hour
6609,46765,I WAS GOING FOR TEMPLE IN CHENNAI.,religion,yes,no,22.0,IND,f,single,n,24h,a_few_minutes
6610,81883,I purchased one new Laptop with latest config,shopping|technology,yes,no,24,IND,m,single,y,3m,all_day_im_still_feeling_it
6611,92883,I saw my girlfriend a couple of days ago and we played video games and had a lot of fun.,entertainment,yes,yes,19.0,USA,m,single,n,3m,half_a_day
6612,32210,we named our first child,family,yes,yes,25,IND,m,married,y,24h,all_day_im_still_feeling_it
6613,127962,I WENT TO TEMPLE,religion,yes,no,27.0,IND,m,single,n,24h,at_least_one_hour
6614,61227,"An event that made me happy in the past 3 months, is when I got promoted to a higher position in my company.",career,yes,no,58,USA,f,married,y,3m,all_day_im_still_feeling_it
6615,41953,I WENT TO TEMPLE,religion,yes,no,28,IND,f,married,n,24h,at_least_one_hour
6616,98772,I got a new car.,shopping,yes,no,35,USA,m,single,n,3m,all_day_im_still_feeling_it
6617,35329,"I got a lot of currency in my video game, which made me really happy.",entertainment,yes,no,21,USA,m,single,n,24h,all_day_im_still_feeling_it
6618,36367,"My daughter gave me a hundred hugs and kisses last night before bed, being super snuggly and sweet.",family,yes,yes,27,USA,f,single,y,24h,at_least_one_hour
6619,72897,My youngest son has hit 3 homeruns this baseball season.,family,no,yes,37,USA,f,married,y,3m,all_day_im_still_feeling_it
6620,38892,"Getting to see my cat after being away for 6 months, he was very glad to see me too.",animals,no,yes,41,USA,m,single,n,24h,all_day_im_still_feeling_it
6621,33993,I WENT TO TEMPLE,religion,yes,no,27,IND,m,married,y,24h,a_few_minutes
6622,110100,My son came to meet me which made me happy,family,no,yes,66,IND,f,married,y,24h,all_day_im_still_feeling_it
6623,50297,Saw a movie with my mom at the theater,entertainment|family,yes,yes,21,USA,m,single,n,24h,half_a_day
6624,35705,MY DAUGHTER'S BIRTHDAY WE ARE GOING TO HOTEL.THAT IS HAPPY MOMENT.,family,yes,yes,38,IND,f,married,y,24h,half_a_day
6625,127208,My niece graduated college.,education,no,yes,41,USA,m,married,n,24h,all_day_im_still_feeling_it
6626,100126,I tried a new food I had never eaten before and it wasn't too bad.,food,yes,no,33.0,USA,f,single,n,3m,all_day_im_still_feeling_it
6627,60075,I quit my job 3 weeks ago.,career,yes,no,30,USA,f,married,n,3m,all_day_im_still_feeling_it
6628,82303,I went kayaking out on the water and it was very nice.,weather,yes,no,32,USA,m,single,n,3m,all_day_im_still_feeling_it
6629,33457,Presenting my research at a research conference at my university.,education|career,yes,yes,25,USA,m,single,n,24h,all_day_im_still_feeling_it
6630,69659,I woke up in the middle of the night to find my cat sleeping on my stomach.,animals,yes,yes,44.0,USA,f,single,n,3m,all_day_im_still_feeling_it
6631,124929,My best friend sent me a video exploring her back yard.,entertainment,no,yes,39.0,USA,o,divorced,y,24h,all_day_im_still_feeling_it
6632,61141,Having a Sunday off a couple of weeks ago made me happy because I was able to hang out with my girlfriend and another friend at a few bars and enjoy nice weather.,romance|weather,yes,yes,25,USA,m,single,n,3m,half_a_day
6633,30289,I was very happy when my  husband and I had an entire day to ourselves to go explore downtown Dallas one Saturday.,family|romance,yes,yes,29,USA,f,married,n,24h,all_day_im_still_feeling_it
6634,99282,I shared a song I played on my guitar.,entertainment,yes,yes,36,USA,m,single,n,3m,at_least_one_hour
6635,48883,Eating some cookies and cream ice cream in the evening while watching Twitch.,food|entertainment,yes,no,38,USA,m,single,n,24h,at_least_one_hour
6636,30629,seeing my brother whom I have not seen for over a yer,family,yes,yes,60.0,USA,f,married,y,24h,all_day_im_still_feeling_it
6637,85090,"My happiest moment in my life for my 28th birthday my daddy presented me a new smart phone surprisingly date day i was so exited....i can't forget date day in my life, date was my family first surprise given by my daddy..rest surprise given by my daddy..",party|technology,no,yes,30,IND,f,married,y,3m,at_least_one_hour
6638,93328,I was so happy to have my youngest child's injuries not be as bad as we thought.,family,yes,yes,39,USA,o,married,y,3m,all_day_im_still_feeling_it
6639,77892,I booked a trip to Singapore for summer!,vacation,yes,no,37,USA,m,single,y,3m,all_day_im_still_feeling_it
6640,70453,I won 30point against Cleveland home and I was mvp of the match,entertainment,yes,yes,26,GBR,m,single,y,3m,at_least_one_hour
6641,64723,Playing hokey with my friend and staing in and drinking and playing video games.,entertainment,yes,yes,22,USA,f,single,n,3m,all_day_im_still_feeling_it
6642,65131,Buying a new fragrance two days ago that smells like cedar and incense.,shopping,yes,no,30.0,USA,m,single,n,3m,all_day_im_still_feeling_it
6643,105293,An event that made me happy in the past 3 months was learning how to use a grill and actually grilling something on it.,food,yes,no,35,USA,m,single,n,3m,at_least_one_hour
6644,122963,A friend of mine just let me know they're coming to visit this summer.,conversation,no,yes,54,USA,f,divorced,y,24h,at_least_one_hour
6645,74608,"I was in a very bad mood, having a roller coaster of emotions due to hormones, and my boyfriend said things that made me feel much better and feel loved.",romance|conversation,yes,yes,233.0,USA,f,married,y,3m,half_a_day
6646,110312,HOLIDAY VACATION WITH MY FRIENDS,vacation,yes,yes,32,IND,f,married,y,24h,half_a_day
6647,106374,I'm glad I asked for off work on Friday and now I have a 4 day weekend,vacation,yes,no,48.0,USA,m,married,y,3m,all_day_im_still_feeling_it
6648,64230,I reached a long term weight loss goal.,exercise,yes,no,29,USA,m,single,n,3m,half_a_day
6649,111755,My friends came back from vacation and I was able to hang out with them last night.,vacation,yes,yes,27.0,USA,m,single,n,24h,at_least_one_hour
6650,65751,The weather has been good so I was able to get out into the arboretum in town and go on some long walks in the fresh air.,exercise|weather,yes,no,27,USA,f,single,n,3m,half_a_day
6651,61772,I was happy the day I went to pick up my new puppy because I had been planning for him for months and was so excited to finally pick him up.,animals,yes,no,35,USA,f,single,n,3m,all_day_im_still_feeling_it
6652,118306,Going to see Bay Watch in theaters tonight with my girlfriend and having a blast.,entertainment,yes,yes,26,USA,m,married,n,24h,at_least_one_hour
6653,83608,I talked on the phone with my grandmother who lives in California.,conversation|family,yes,yes,23,USA,m,single,n,3m,at_least_one_hour
6654,119786,I made a new recipe that turned out really great.,food,yes,no,65,USA,f,widowed,y,24h,half_a_day
6655,99310,I got to take my mom out for mother's day.,family,yes,yes,24,USA,m,single,n,3m,half_a_day
6656,51803,We got an extra paycheck that was not expected this month.,career,no,no,39.0,USA,m,married,y,24h,a_few_minutes
6657,89285,I watched baseball with my dad.,entertainment|family,yes,yes,25,ARE,m,single,n,3m,half_a_day
6658,122678,I got lost in a great hour of rabbit-holing Violent Femmes videos on Youtube.,entertainment,yes,no,44,USA,m,single,n,24h,at_least_one_hour
6659,119557,I MET MY SCHOOL CLOSE  FRIEND AT TEMPLE WE BOTH WERE SO HAPPY,party,yes,yes,24.0,IND,m,married,y,24h,at_least_one_hour
6660,121281,I ordered Indian food and it arrived hot and fresh and was tasty!,food,yes,no,41,USA,m,single,n,24h,all_day_im_still_feeling_it
6661,30979,I got a bonus at my job that I have been working at for six years.,education|career,yes,no,26,USA,m,single,n,24h,all_day_im_still_feeling_it
6662,34551,My husband bought me a coffee and delivered it to my office this morning.,shopping|romance,no,yes,47,USA,m,married,y,24h,at_least_one_hour
6663,86533,I took a big bite out of a bagel with cheese on it yesterday,food,yes,no,27,USA,m,single,n,3m,at_least_one_hour
6664,105854,I finished a long day of work and it went well.,career,yes,no,44,THA,m,married,y,3m,half_a_day
6665,31418,My father send me a mobile phone...,family|technology,no,yes,30,IND,m,married,n,24h,all_day_im_still_feeling_it
6666,66025,My parents bought a house and moved to my city.,shopping|family,no,yes,39,USA,f,married,n,3m,all_day_im_still_feeling_it
6667,42499,I made muffins with my son.,family,yes,yes,32.0,USA,f,married,y,24h,at_least_one_hour
6668,53641,I got all my errands done before going to see my friend this weekend.,vacation,yes,no,27,USA,m,single,n,24h,at_least_one_hour
6669,89262,I saw some animals at a zoo.,animals,yes,no,32,USA,m,single,n,3m,all_day_im_still_feeling_it
6670,37071,I was given the opportunity to take a written exam for a new government job.,career,yes,no,23.0,USA,f,single,n,24h,half_a_day
6671,59950,I had a salary increase since I perform well on my job last year.,career,yes,no,25,PHL,f,single,n,3m,all_day_im_still_feeling_it
6672,41020,I WENT TO MEENAKSHI AMMAN TEMPLE SO I FEEL HAPPY.,religion,yes,no,29,IND,f,married,n,24h,at_least_one_hour
6673,41757,Watching ghost in the shell with my son.,entertainment|family,yes,yes,32,USA,m,divorced,y,24h,all_day_im_still_feeling_it
6674,80652,I went to the museum with my girlfriend and we had a great time.,romance,yes,yes,,USA,m,single,n,3m,half_a_day
6675,48551,WE BOUGHT A NEW BIKE FOR MY HOME,exercise,yes,yes,40.0,IND,m,married,y,24h,all_day_im_still_feeling_it
6676,34377,"My sister found out she was pregnant, I'm finally going to be an uncle!",family,no,yes,35,USA,m,single,n,24h,all_day_im_still_feeling_it
6677,125960,I watched a movie with my boyfriend.,entertainment|romance,yes,yes,25.0,USA,f,single,n,24h,at_least_one_hour
6678,39836,I resisted temptation and ate a salad for lunch thus being healthy.,food,yes,no,25.0,USA,m,single,n,24h,at_least_one_hour
6679,104883,I bought and currently playing The Legend of Zelda Breath of the Wild and enjoying it very much.,entertainment,yes,no,32.0,USA,m,married,y,3m,all_day_im_still_feeling_it
6680,120871,I completed a big project at work that I was working on for a few weeks.,career,yes,no,32.0,USA,m,single,n,24h,at_least_one_hour
6681,64360,I went paddleboarding in a beautiful cove.,exercise,yes,no,40,USA,m,single,n,3m,at_least_one_hour
6682,64892,My daughter was named managing editor of a newspaper.,family,no,yes,55,USA,f,married,y,3m,all_day_im_still_feeling_it
6683,73636,I had a paper accepted in a journal,education,yes,no,37,USA,m,married,y,3m,half_a_day
6684,101074,I won $50 at a Bingo event tonight.,entertainment,yes,yes,55,USA,f,married,y,3m,all_day_im_still_feeling_it
6685,91049,One of my students wrote a beautiful Haiku poem.,education,no,yes,30,MKD,m,single,n,3m,at_least_one_hour
6686,118407,I got to eat my favorite food for lunch.,food,yes,no,24,USA,f,single,n,24h,at_least_one_hour
6687,94632,Talked to a new girl on social media,conversation,yes,yes,25.0,USA,m,married,n,3m,at_least_one_hour
6688,28300,I was finally able to order the things I had been saving up for over the past few months.,shopping,yes,no,30,USA,m,single,n,24h,at_least_one_hour
6689,78791,My daughter did her piano recital.,family,no,yes,36,USA,f,married,y,3m,half_a_day
6690,114492,I earned 15 dollars doing a hearing study at a university.,education,yes,yes,22.0,USA,m,single,n,24h,at_least_one_hour
6691,31691,Someone told me I had a heart of gold.,conversation,yes,yes,46,USA,f,divorced,n,24h,half_a_day
6692,65484,"My happiest moment in my life for my 28th birthday my daddy presented me a new smart phone surprisingly date day i was so exited....i can't forget date day in my life, date was my family first surprise given by my daddy..rest surprise given by my daddy..",party|technology,no,yes,27,IND,f,married,y,3m,at_least_one_hour
6693,113402,My husband kissed me.,romance,no,yes,26,USA,f,married,y,24h,a_few_minutes
6694,123078,It was national wine day and I drank a bottle of Moscato.,food,yes,no,37.0,USA,f,separated,y,24h,at_least_one_hour
6695,101640,I received a raise at work.,career,yes,no,26,USA,f,single,y,3m,all_day_im_still_feeling_it
6696,108514,I tutored a friend of mine and taught him new computer skills,education|technology,yes,yes,28,USA,f,single,y,3m,at_least_one_hour
6697,74402,"A happy event that occurred recently, is that I received a text from a friend who I hadn't spoken to in a long time, and had a nice conversation.",conversation,no,yes,21.0,USA,m,single,n,3m,half_a_day
6698,92183,I joined a kayaking group in my neighborhood.,exercise,yes,yes,50,USA,f,single,n,3m,all_day_im_still_feeling_it
6699,100442,The day off from work was rather relaxing and it was warm outside.,weather,yes,no,32.0,USA,m,single,n,3m,at_least_one_hour
6700,55196,I was told that i am getting a new job making more money.,career,no,no,37,USA,m,single,n,24h,all_day_im_still_feeling_it
6701,41583,"I had the first nice, long phone conversation with my high school best friend that I have had in a very long time.",conversation,yes,yes,52.0,USA,f,married,y,24h,all_day_im_still_feeling_it
6702,82522,I thought I might have a big problem with my car's engine but after bringing it in it turned out to be no problem at all.,family,no,no,24.0,USA,m,single,n,3m,at_least_one_hour
6703,87625,I had the best mturk day ever.,career,yes,no,34,USA,m,divorced,y,3m,half_a_day
6704,46952,"Today, I got a new television at my home.",entertainment,yes,no,24,IND,m,single,n,24h,half_a_day
6705,33345,I was happy to receive the cigars I ordered a day earlier than expected.,shopping,no,no,34,USA,m,married,y,24h,a_few_moment
6706,100660,My son scored high on his SAT.,education,no,no,39,USA,m,married,y,3m,all_day_im_still_feeling_it
6707,112811,I organized a spring BBQ picnic with friends at a nearby lake.,food,yes,yes,36,USA,m,single,n,24h,half_a_day
6708,119667,I COOKED THE VARIETY OF DISHES FOR MY FAMILY MEMBERS,family|food,yes,yes,28,IND,m,married,n,24h,at_least_one_hour
