,hmid,moment,concepts,agency,social,age,country,gender,married,parenthood,reflection,duration
5649,77029,I got to have some extra time to spend with my children.,family,yes,yes,35.0,USA,f,single,y,3m,all_day_im_still_feeling_it
5650,85726,I graduated with my Master's.,education,yes,no,23,USA,m,single,n,3m,half_a_day
5651,57746,My cats were excited to see me when I woke up.,animals,no,yes,20,USA,f,single,n,24h,a_few_minutes
5652,119318,"I found a lower price for a car rental I was going to book, for the same car.",shopping,yes,no,25.0,USA,m,single,n,24h,at_least_one_hour
5653,46833,I went to dance class this morning.,exercise,yes,no,22,USA,m,single,n,24h,at_least_one_hour
5654,73964,last week was my uncle's marriage and i was very excited to attend his marriage function.During the time of function i met my relations whom i didnt met for a long time.It was really great time with them.It was really a happy moment for me.,party,yes,yes,26.0,USA,f,married,n,3m,half_a_day
5655,93495,Received a spot bonus from work for helping a fellow teammate,career,yes,yes,27.0,USA,m,single,n,3m,all_day_im_still_feeling_it
5656,51731,I made my goal for MTurk yesterday.,career,yes,no,58,USA,f,divorced,y,24h,half_a_day
5657,86208,I reorganized my itunes library so I could binge listen to my favorite music in one playlist when I was relaxing at home.,entertainment,yes,no,29,USA,m,single,n,3m,at_least_one_hour
5658,94286,Spending mothers day with my wife and mom,family,yes,yes,33,USA,m,married,y,3m,at_least_one_hour
5659,35978,I WENT TO SHOPPING,shopping,yes,no,27,IND,f,single,n,24h,half_a_day
5660,95033,My husband came from abroad and brings a lot of gifts.,romance|family,no,yes,40,IND,f,married,y,3m,half_a_day
5661,32593,Watching my favorite childhood movie The Wizard of Oz on television.,entertainment,yes,no,51,USA,f,single,n,24h,at_least_one_hour
5662,93536,I felt a little happy to note that I could possibly  make 3 dollars every day on mturk this month to reach about 100 dollars by month end.,career,yes,no,34,IND,m,single,n,3m,a_few_minutes
5663,106582,get a new girlfriend from jakarta,romance,yes,yes,24,IDN,m,single,n,3m,all_day_im_still_feeling_it
5664,50846,We had pizza for dinner,food,yes,yes,43,USA,m,married,y,24h,a_few_minutes
5665,114826,I have been caffeine free for 4 days!,food,yes,no,26,USA,m,single,n,24h,at_least_one_hour
5666,61060,I started going to the gym.,exercise,yes,no,41,USA,f,divorced,y,3m,all_day_im_still_feeling_it
5667,67368,I received payment for a $40 survey that I completed.,career,no,no,46,USA,m,single,n,3m,all_day_im_still_feeling_it
5668,108310,Finished my undergraduate thesis revisions.,education|career,yes,no,25,VEN,m,single,n,3m,at_least_one_hour
5669,48332,I bought a mortar and pestle.,shopping|food,yes,no,32.0,USA,m,single,n,24h,a_few_minutes
5670,35838,Today I see my old best friend and we talk some old memories.,conversation,yes,yes,36,IND,m,married,y,24h,at_least_one_hour
5671,109623,Being on vacation from work.,vacation,no,no,33,USA,m,married,n,24h,all_day_im_still_feeling_it
5672,77344,My son got a glowing review on his day at preschool.,family|education,no,yes,34,USA,f,married,y,3m,at_least_one_hour
5673,122779,We tried a new cat food on the fussy cat today and she loves it.,animals|food,yes,yes,61,USA,f,married,n,24h,all_day_im_still_feeling_it
5674,125813,Watching my friend lose in a fighting video game.,entertainment,no,yes,26,USA,m,single,n,24h,a_few_minutes
5675,120622,Trying some new food was wonderful and quite exquisite.,food,yes,no,26.0,USA,m,single,n,24h,half_a_day
5676,96942,I got to play Destiny with my dad,family|entertainment,yes,yes,25,USA,m,married,n,3m,at_least_one_hour
5677,115723,"My children finished the homework alone, without my help, I feel proud",education|family,no,yes,33,USA,f,married,y,24h,a_few_minutes
5678,104176,A friend sent me a recommendation to apply for a job at his company because he thinks I would be good at it.,career,no,yes,35.0,USA,f,married,y,3m,half_a_day
5679,53427,Had a good breakfast that seemed to tide me over for the day.,food,yes,no,25.0,USA,f,single,n,24h,a_few_minutes
5680,42407,My husband kissed me and told me to stay in bed while he took care of our son this morning.,family,no,yes,37.0,CAN,f,married,y,24h,all_day_im_still_feeling_it
5681,38283,Watching my favorite show while drinking wine.,entertainment|food,yes,no,32.0,USA,f,married,y,24h,at_least_one_hour
5682,54540,I found out my vacation was approved for  a 2 week long stay.,vacation,no,no,32,USA,m,married,y,24h,half_a_day
5683,37620,I WENT TO SHOPPING,shopping,yes,no,28,IND,f,married,n,24h,half_a_day
5684,68948,I GOT MY NEW BIKE THAT MADE ME VERY HAPPY.,shopping,yes,no,23.0,IND,m,single,n,3m,all_day_im_still_feeling_it
5685,53323,Buying nutritive food for my pet ( dog ),animals|food,yes,no,21.0,IND,m,single,n,24h,all_day_im_still_feeling_it
5686,56836,We took the children to a local lake with walking path to fish and feed the geese and ducks.,exercise,yes,yes,66,USA,m,married,y,24h,all_day_im_still_feeling_it
5687,37400,I was able to watch my three boys play together in the gym at our church.,religion,yes,yes,32.0,USA,m,married,y,24h,half_a_day
5688,32934,When I got back home from work and my 6 months old baby girl saw me for the first time of the day and she gave me the most ecstatic smile ever.,career,yes,yes,32.0,FRA,m,married,y,24h,at_least_one_hour
5689,97033,I read a funny novel and laugh a lot.,entertainment,yes,no,40,IND,f,married,y,3m,at_least_one_hour
5690,91542,Playing Bocce with my friends,entertainment,yes,yes,41.0,USA,f,married,y,3m,half_a_day
5691,106489,I WENT TO TEMPLE,religion,yes,no,28,IND,f,married,n,3m,half_a_day
5692,94784,"Today, I ate a delicious peanut butter and marshmallow fluff sandwich on white bread.",food,yes,no,29.0,USA,f,married,n,3m,at_least_one_hour
5693,44392,I ate Alfonso Mango of this season first time.,food,yes,no,53,IND,f,married,y,24h,half_a_day
5694,109610,I WENT TO COLLEGE.,education,yes,no,28,IND,m,married,y,24h,half_a_day
5695,108954,I am happy that my family is going to be together finally after many long years filled with trials.,family,no,yes,56,USA,f,married,y,3m,all_day_im_still_feeling_it
5696,79342,"An appraisal of a home I am about to buy came in, allowing me to negotiate for a lower closing cost.",shopping,yes,yes,33.0,USA,m,single,n,3m,all_day_im_still_feeling_it
5697,36344,I was happy when my wife and I went to Ram's Horn to eat.,romance|food|family,yes,yes,27,USA,m,married,n,24h,at_least_one_hour
5698,90481,I got to see Lebron James play basketball in person for the first time.,entertainment,yes,yes,31.0,USA,m,married,y,3m,all_day_im_still_feeling_it
5699,123954,"I DON'T FORGOT IN MY FAMILY FUNCTION  BECAUSE VERY ENJOYING AND LOTS OF FUN, LOTS OF PLAYING,THAT DAY VERY MEMORABLE MOMENT",family|party,no,yes,24,IND,f,single,n,24h,all_day_im_still_feeling_it
5700,111130,My husband and I were able to spend a few hours playing a game together last night.,entertainment|romance|family,yes,yes,21,USA,f,married,y,24h,half_a_day
5701,33004,one hour before i go to shop and help the old man cross the road,shopping,yes,yes,27,IND,f,married,y,24h,half_a_day
5702,56643,Got the salary,career,yes,no,31,IND,m,married,y,24h,at_least_one_hour
5703,56947,We ordered pizza for work and my peers took my suggestion at which place to order food from.,food,yes,yes,26,PHL,f,single,n,24h,at_least_one_hour
5704,62740,When I did really well on my performance review and got a decent raise.,career,yes,no,34,USA,m,married,y,3m,all_day_im_still_feeling_it
5705,95171,MY BIRTHDAY PARTY CELEBRATION,party,yes,yes,32,IND,f,married,y,3m,all_day_im_still_feeling_it
5706,36828,When my mother made a surprise visit bringing with her my favourite fruit cake and marzipan.,family,no,yes,38,IND,m,married,y,24h,half_a_day
5707,62389,spending more times with my friends in night and happiness is wandering alone and meet new friends.,party,yes,yes,26,IND,m,married,y,3m,all_day_im_still_feeling_it
5708,28345,I hung out with a close friend last night and had dinner and drinks with him.,food,yes,yes,27.0,USA,m,single,n,24h,half_a_day
5709,63184,One of my best girlfriends got engaged.,romance,no,yes,27,USA,f,single,n,3m,all_day_im_still_feeling_it
5710,86253,The day I was given a puppy as a gift.,animals,yes,yes,21,USA,m,single,n,3m,all_day_im_still_feeling_it
5711,73601,A COUPLE MONTHS AGO I WAS ABLE TO GO TO THE BAHAMAS TO ATTEND A WEDDING OF A COUPLE OF FRIEND OF MINE.,vacation,yes,yes,31,USA,m,married,y,3m,half_a_day
5712,87168,My dog did well in training.,animals|education,no,yes,29.0,USA,f,single,n,3m,half_a_day
5713,90321,My husband snuck ice cream for me into our grocery budget.,romance|family|food,no,yes,39,USA,m,married,n,3m,half_a_day
5714,121085,"My daughter getting into the crawling position and watching her rock back and forth, trying to figure it out.",family,no,yes,29,USA,m,single,y,24h,half_a_day
5715,92324,I watched a movie with the family and had fun.,entertainment|family,yes,yes,26.0,USA,f,single,n,3m,half_a_day
5716,96092,Receiving a lovely review on a story I wrote for a fanfiction exchange.,entertainment,no,no,29.0,USA,f,single,n,3m,half_a_day
5717,38281,Mississippi State beat UCONN last night.,entertainment,no,yes,40,USA,f,single,n,24h,all_day_im_still_feeling_it
5718,62111,MY HAPPIEST MOMENT EVERYDAY MY MOM SAY BYE TO ME WHEN I GET READY TO GO SOMEWHERE.,family,no,yes,27,IND,m,married,y,3m,half_a_day
5719,128637,We all family members went to a nearby restaurant and had a good meal.,food|family,yes,yes,31,IND,m,married,y,24h,at_least_one_hour
5720,121913,"Today made me happy, close a deal, with my work associate who had a lot of time waiting.",career,yes,yes,33,VEN,m,married,n,24h,half_a_day
5721,27777,The day I got my degree in industrial engineering,education,yes,no,22,VEN,f,single,n,24h,all_day_im_still_feeling_it
5722,108415,"Today a coworker complimented me on my hair, she said it was beautiful and looked very healthy.",career,no,yes,30,USA,f,married,n,3m,all_day_im_still_feeling_it
5723,43543,My cat was planning on ambushing me from behind my computer tower and instead of grabbing me he managed to spill a bowl of food on himself.,technology,no,yes,33,USA,m,married,n,24h,a_few_minutes
5724,84096,CELEBRATED MY BIRTHDAY PARTY WITH MY FRIENDS,party,yes,yes,32,IND,f,married,y,3m,half_a_day
5725,35237,My best friend called me and invited me to a baseball game this week.,entertainment,no,yes,30,USA,m,single,n,24h,all_day_im_still_feeling_it
5726,49965,We qualified for a house loan and were able to get the house we loved.,shopping,yes,yes,46,USA,f,married,y,24h,all_day_im_still_feeling_it
5727,66412,"I found a piece of furniture on sale that I have wanted for a long time, so I bought it.",shopping,yes,no,53,,f,single,n,3m,all_day_im_still_feeling_it
5728,109602,I WENT TO TEMPLE,religion,yes,no,28.0,IND,m,married,y,24h,a_few_minutes
5729,116892,Another events that made me happy was when I stood my ground against the school psychologist who tried to force me into submission and accept new students to my caseload to which I had no more room or desire to accomodate.,education,yes,yes,26,USA,m,single,n,24h,all_day_im_still_feeling_it
5730,44630,I was able to successfully clean a student's computer of some nasty bugs and viruses.,technology,yes,yes,41.0,USA,m,married,y,24h,at_least_one_hour
5731,74206,I finally found a pair of shoes that were in an unusual colour I was looking for after 3 weeks of searching.,shopping,yes,no,23,CAN,f,single,n,3m,half_a_day
5732,60911,My daughter Haddie Lynn was born in February and this is our third child and I couldn't be happier.,family,no,yes,36,USA,m,married,y,3m,all_day_im_still_feeling_it
5733,37630,I WENT TO TEMPLE,religion,yes,no,28,IND,m,married,y,24h,half_a_day
5734,29326,Walking outside exercising,exercise,yes,no,25,USA,m,single,n,24h,at_least_one_hour
5735,121881,I went clothes shopping with my teen son and it was fun!,shopping,yes,yes,39,USA,f,married,y,24h,at_least_one_hour
5736,43816,I enjoyed a cigarette in the rain.,weather,yes,no,32,USA,m,single,n,24h,a_few_minutes
5737,86094,I got a new job offer which offered me a lot more money,career,no,no,27,USA,m,single,n,3m,all_day_im_still_feeling_it
5738,109465,I went to dinner with family and had a pleasant evening.,food|family,yes,yes,26,USA,m,single,n,24h,at_least_one_hour
5739,89809,I went for horse riding and it made me happy,exercise,yes,no,27,IND,m,married,y,3m,half_a_day
5740,93330,I enjoyed showing my Mother-In-Law the gardening and landscaping I've been working on in my backyard.,family,yes,yes,34,USA,m,married,y,3m,at_least_one_hour
5741,128633,I read a new novel which was so interesting and which made me so happy,entertainment,yes,no,62.0,IND,f,married,y,24h,all_day_im_still_feeling_it
5742,108948,I made my own burritos for the whole family and they were a big hit.,family|food,yes,no,30,USA,f,single,n,3m,at_least_one_hour
5743,49740,I sat down after a long day yesterday to watch a YouTube video about collecting memorabilia.,entertainment,yes,no,32,USA,m,single,n,24h,at_least_one_hour
5744,94792,"I witness the birth of a baby bird, a robin born on our windowsill.",animals,yes,no,32.0,USA,m,single,n,3m,a_few_minutes
5745,76740,My fiancee accepted my marriage proposal.,romance|family,no,yes,26.0,USA,m,single,n,3m,all_day_im_still_feeling_it
5746,97533,Getting home from vacation.,vacation,yes,no,29,USA,m,single,n,3m,all_day_im_still_feeling_it
5747,57025,I watched my favorite TV show.,entertainment,yes,no,43,USA,f,married,y,24h,at_least_one_hour
5748,44277,Last night father give me a surprise gift as CAR occasion of my birthday its a happiest event for me.,family,no,yes,27,USA,m,married,y,24h,half_a_day
5749,110157,I was happy while I was playing with my child.,entertainment,yes,yes,28,USA,m,married,y,24h,at_least_one_hour
5750,80323,I order tickets for a concert for Donny and Marie!,shopping|entertainment,yes,no,50,USA,f,married,y,3m,all_day_im_still_feeling_it
5751,107589,My oldest daughter's military promotion ceremony,party|family,no,yes,41,USA,f,single,y,3m,all_day_im_still_feeling_it
5752,46276,I took a work from home,career,yes,no,26.0,IND,m,married,n,24h,at_least_one_hour
5753,93035,My parents' dogs born 3 puppies so I just had the chance to visit them and play with the puppies.,animals,yes,yes,26.0,ROU,m,single,n,3m,half_a_day
5754,29061,I finished all of my work by the end of the day.,career,yes,no,24.0,USA,m,single,n,24h,a_few_moment
5755,110831,"I exercised at the park, it was fun.",exercise,yes,no,33,USA,m,single,n,24h,at_least_one_hour
5756,125452,I opened a delicious bottle of wine and drank it with my dinner.,food,yes,no,63.0,USA,f,married,n,24h,at_least_one_hour
5757,122945,A group of kids were at the front door with my nieces and I made a joke that surprised everyone and made them laugh.,family|entertainment,yes,yes,31.0,USA,f,single,n,24h,a_few_minutes
5758,36597,"I went to a judge a barbecue cook off and got to taste a lot of good food, which last night was fajitas.",food,yes,yes,25.0,USA,m,single,n,24h,half_a_day
5759,53874,I hung out with my crush and he told me that he likes me.,romance,yes,yes,23,USA,f,single,n,24h,half_a_day
5760,105920,A friend of mine got engaged to a great person.,romance,no,yes,41.0,USA,m,married,y,3m,half_a_day
5761,66990,I purchased my own vehicle.,shopping,yes,no,22,BRB,m,single,n,3m,half_a_day
5762,87516,I went to the local humane society and adopted a kitten.,animals,yes,no,23.0,USA,m,single,n,3m,all_day_im_still_feeling_it
5763,94231,Watching the stars in the sky.,entertainment,yes,no,24,IND,m,single,n,3m,a_few_minutes
5764,108125,I spent some time cuddling with the dog.,animals,yes,no,42.0,USA,m,divorced,n,3m,a_few_minutes
5765,81524,I maxed my back squat at 180 pounds!,exercise,yes,no,28,USA,f,single,n,3m,all_day_im_still_feeling_it
5766,39012,My mom saw I wasn't feeling super well and offered to wash my bed clothes when I brought them downstairs to wash them myself.,family,no,yes,22.0,USA,o,single,n,24h,a_few_minutes
5767,70891,Going to the beach with my sister.,family|vacation,yes,yes,38.0,USA,f,single,n,3m,at_least_one_hour
5768,40335,"I woke up to discover that my daughter prepared breakfast for us, which we ate outside on our deck.",food|family,no,yes,53.0,USA,m,married,y,24h,half_a_day
5769,112082,"I opened a new bag of food for my Dog Rex, and seeing him so excited made me feel happy.",animals|food,yes,no,30,USA,m,single,n,24h,a_few_minutes
5770,78692,My sister told me that I always find the coolest and best videos for her to watch on YouTube.,entertainment|family,no,yes,32,USA,f,married,n,3m,half_a_day
5771,99062,"I got my first salary as Rs.3000/- i have spent Rs 3000/- to purchase costumes for my parent's,i felt so happy.That time, its a great money for me and my parents.",family,yes,no,22,IND,f,single,n,3m,at_least_one_hour
5772,81811,I finally beat a boss that I had a hard time with in a videogame.,entertainment,yes,no,25,USA,m,single,n,3m,at_least_one_hour
5773,75130,"My puppy escaped from our yard, I drove around the entire neighborhood looking for him with no luck, upon arriving home he was laying asleep in front of the kitchen door.",animals,no,yes,30,USA,m,married,y,3m,half_a_day
5774,98031,The other day I steamed my broccolis perfectly: not to soggy and not too crunchy.,food,yes,no,19,USA,f,single,n,3m,a_few_minutes
5775,80151,MY FRIEND BIRTH DAY,party,no,yes,21.0,IND,f,single,n,3m,at_least_one_hour
5776,43219,I got to eat my favorite meal and desert.,food,yes,no,35.0,USA,m,single,n,24h,half_a_day
5777,111485,Completed a lot of administrative paperwork.,career,yes,no,33,USA,m,married,y,24h,half_a_day
5778,40818,"Going outside made me happy in the past 24 hours, because the weather is getting warmer with each day, and I start to feel really optimistic about April.",weather,yes,no,32.0,RUS,m,single,n,24h,half_a_day
5779,41940,Listening to the band Belial.,entertainment,yes,no,26.0,USA,m,single,n,24h,a_few_minutes
5780,96957,Today I started dog sitting a dog that I love (my boyfriend's) and he greeted me by jumping up and down excitedly.,animals,yes,no,32.0,USA,f,single,n,3m,a_few_minutes
5781,52225,I WENT TO SHOPPING,shopping,yes,no,27,IND,m,married,n,24h,half_a_day
5782,99114,got the new mobile with best offer price,shopping,no,no,29,IND,m,married,y,3m,half_a_day
5783,100476,I found several great movies to watch at the library.,entertainment,yes,no,50,USA,m,single,n,3m,all_day_im_still_feeling_it
5784,105477,I received news that my brother and his fiance are expecting a child.,family,no,yes,30.0,USA,f,single,n,3m,all_day_im_still_feeling_it
5785,72960,I have started walking with a freind once a week.,exercise,yes,yes,39,USA,f,married,y,3m,at_least_one_hour
5786,117556,I was happy that my favorite basketball team won a playoff game,entertainment,no,yes,31,USA,m,married,y,24h,a_few_minutes
5787,106616,riding my bike around town in the sun.,exercise,yes,no,32,USA,m,married,y,3m,at_least_one_hour
5788,117060,I'm eating some fried rice with ribs.,food,yes,no,21,USA,m,single,n,24h,a_few_minutes
5789,51185,My wife got 2 days of paid vacation this week.,vacation|family,no,yes,52.0,USA,m,married,y,24h,at_least_one_hour
5790,60762,"When my sister in-law told me she was pregnant, which I had been suspecting.",family,no,yes,30,ISL,f,married,y,3m,half_a_day
5791,111999,"My sick cat who is having trouble putting on weight nibbled on food all night last night, and I have hopes that she might have put on an ounce.",animals,yes,no,57.0,USA,f,married,n,24h,at_least_one_hour
5792,48086,I went out to dinner with my nephew.,food|family,yes,yes,35.0,USA,m,single,n,24h,at_least_one_hour
5793,109995,When my girlfriend brought me coffee to bed this morning.,romance|food,no,yes,26,SRB,m,single,n,24h,at_least_one_hour
5794,116581,I listened to a motivating podcast.,entertainment|career,yes,no,53,USA,f,single,n,24h,all_day_im_still_feeling_it
5795,57812,A friend I haven't talked with in a while texted me out of the blue.,conversation,no,yes,29,USA,f,single,n,24h,all_day_im_still_feeling_it
5796,49647,My friend sent some pictures of his hike on the Appalachian Trail.,vacation,no,yes,30.0,USA,f,single,n,24h,at_least_one_hour
5797,72922,I was happy when my parents came to visit me from out of town for a week two months ago.,family,no,yes,32.0,USA,f,married,n,3m,all_day_im_still_feeling_it
5798,67617,I celebrated my birthday with family and friends at a small informal dinner.,party|family,yes,yes,58,USA,f,divorced,y,3m,half_a_day
5799,30317,Yesterday March 28th when I participated in a company competition and for the first time in 5 years I won a trip for 4 people to Miami,vacation,yes,no,38,VEN,m,married,y,24h,half_a_day
5800,119430,Yesterday visited local temple,religion,yes,no,32.0,IND,m,married,y,24h,a_few_minutes
5801,46212,The third thing that made me happy is today is week off from my work and thinking of that moment feels happy.,career,yes,no,32,IND,m,married,y,24h,all_day_im_still_feeling_it
5802,110756,Yesterday after work my boyfriend and I went on a 3 mile hike in the woods and I really enjoyed being out in nature.,romance,yes,yes,26,USA,f,single,n,24h,half_a_day
5803,86316,I had an amazing sushi all you can eat lunch a couple of days ago.,food,yes,no,25.0,USA,m,married,n,3m,half_a_day
5804,78959,I was happy when my husband surprised me with an early Mother's Day gift.,family,yes,yes,45,USA,f,married,y,3m,half_a_day
5805,124664,I obtained affordable take out food last night that was very delicious.,food,yes,no,48.0,USA,f,single,n,24h,at_least_one_hour
5806,44428,My husband put my brand new kitchen in,romance|shopping,no,yes,30,USA,f,married,y,24h,all_day_im_still_feeling_it
5807,89650,My usual breakfast tasted better than it usually does.,food,yes,no,24,USA,m,single,n,3m,a_few_minutes
5808,35443,I was happy to see that a coworker had been promoted.,career,no,yes,46,USA,m,married,y,24h,half_a_day
5809,45537,I played a game with my friend at work.,entertainment,yes,yes,28,USA,m,married,y,24h,a_few_minutes
5810,117107,I talked to a friend that I had not seen in a really long time.,conversation,yes,yes,52,USA,f,married,y,24h,at_least_one_hour
5811,122811,I got through a slow Thursday at the job and I'm excited that tomorrow is a shortened day,career,yes,no,29.0,USA,m,single,n,24h,at_least_one_hour
5812,119667,I COOKED THE VARIETY OF DISHES FOR MY FAMILY MEMBERS,family|food,yes,yes,28,IND,m,married,n,24h,at_least_one_hour
5813,96662,whe i go out to dinner with my wife,food|romance|family,yes,yes,32.0,MEX,m,married,n,3m,at_least_one_hour
5814,31533,"I had my first annual review in my job post college and it went really well, better than I had expected.",career|education,yes,no,23,USA,f,single,n,24h,all_day_im_still_feeling_it
5815,125380,I went to church for the first time in a while.,religion,yes,no,23,USA,m,married,y,24h,half_a_day
5816,102715,The crow at the park cawed at me for not feeding him peanuts fast enough so they are starting to recognize me now and it fills me with glee they are so entitled they feel like they can boss me around now.,animals,no,no,39.0,USA,f,single,n,3m,half_a_day
5817,91470,Purchased New Audio System,shopping,yes,no,34,IND,m,married,y,3m,a_few_minutes
5818,34131,Me and My went went for the purchase after long time.,shopping,yes,yes,25,IND,f,married,y,24h,half_a_day
5819,84816,Finding out I was pregnant made me happy.,family,yes,yes,23,USA,f,divorced,y,3m,all_day_im_still_feeling_it
5820,48344,I woke up and made a breakfast consisting of mac and cheese and salsa for myself.,food,yes,no,22,USA,m,single,n,24h,at_least_one_hour
5821,81533,Making a delicious lunch for my wife.,food|romance|family,yes,yes,29.0,USA,m,married,n,3m,at_least_one_hour
5822,57362,i was happy when i get to see my favorite movie again,entertainment,yes,no,25,USA,m,single,n,24h,at_least_one_hour
5823,77433,My husband washed all the dishes and cooked dinner for me one night last week when I had to work late.,food|family,no,yes,30,USA,f,married,y,3m,at_least_one_hour
5824,40582,I had a great phone call with my mom.,conversation|family,yes,yes,25,USA,f,married,n,24h,at_least_one_hour
5825,109748,Had a customer come in and make a huge order and I will make quite a bit off of this job.,career,no,yes,47,USA,m,married,n,24h,all_day_im_still_feeling_it
5826,113592,Beating Zelda: Breath of the Wild made me happy.,entertainment,yes,no,26.0,USA,m,single,n,24h,at_least_one_hour
5827,109546,I got a new job at Waymo working on the self-driving car.,career,yes,no,39,USA,m,married,y,24h,all_day_im_still_feeling_it
5828,73367,The look on my wife's face when i gifted her iphone 7,family,no,yes,26,IND,m,married,n,3m,half_a_day
5829,99856,Going and watching a new movie out in theaters.,entertainment,yes,no,34,USA,m,single,n,3m,at_least_one_hour
5830,77901,MY FATHER WAS BUYING A NEW BIKE ON  LAST MONTH  FOR ME THAT MOMENT I WAS SURPRISED BECAUSE I LOVE BIKE RIDING.,family,no,yes,25.0,IND,m,married,y,3m,at_least_one_hour
5831,115609,"my husband make a good chicken wings , love the dish !",family|food,no,yes,36.0,USA,f,married,y,24h,half_a_day
5832,64108,My parents gifted me a large amount of money that will enable me to reach personal goals more quickly.,family,no,yes,31,USA,f,married,n,3m,all_day_im_still_feeling_it
5833,81688,I had a really good workout yesterday.,exercise,yes,no,22.0,USA,m,single,n,3m,half_a_day
5834,46775,We went forums in the morning its fabulous place we get everything there itself formalities to vegetables we eat ice cream to its too good,food,yes,yes,27,IND,f,married,y,24h,at_least_one_hour
5835,99845,"I babysat my neice and she convinced me to jump on the trampoline, which I had not done in years--it was so fun!",family,yes,yes,35,USA,f,single,n,3m,half_a_day
5836,92952,I made a spur-of-the-moment funny remark to my co-workers that was very well-received.,career,yes,yes,40,USA,m,single,n,3m,a_few_minutes
5837,103344,when my sisters first child was born and the nurse show him to me i can not describe what i felt but it was unforgettable birth of my sisters first born and holding him for the first time,family,no,yes,27.0,IND,f,single,n,3m,at_least_one_hour
5838,86153,I was able to go out to lunch with my friends and have great conversation.,food,yes,yes,27,USA,m,married,y,3m,all_day_im_still_feeling_it
5839,105394,I WENT TO YOGA.,exercise,yes,no,23,IND,f,single,n,3m,at_least_one_hour
5840,103884,My 9 month old daughter got her first and second tooth without any fussiness or fever.,family,no,yes,32.0,USA,m,married,y,3m,all_day_im_still_feeling_it
5841,83136,I went to a comedy show with a friend and it was really funny.,entertainment,yes,yes,26,USA,m,single,n,3m,at_least_one_hour
5842,44245,I met a nice dog today.,animals,yes,yes,21,USA,f,single,n,24h,a_few_minutes
5843,92598,Tried a new complicated recipe that turned out great.,food,yes,no,28,USA,m,single,n,3m,half_a_day
5844,99147,i brought new school bag for my son,family,yes,yes,3,IND,m,single,n,3m,half_a_day
5845,45171,"My friends gifted me my favorite bike on my birthday yesterday, so happy.",exercise,no,yes,30,IND,m,single,n,24h,all_day_im_still_feeling_it
5846,122107,Finished the game Outlast 2,entertainment,yes,no,27,USA,m,single,n,24h,a_few_minutes
5847,88496,I went out to dinner with a girl i have not seen in a long time.,food|romance,yes,yes,24.0,USA,m,single,n,3m,all_day_im_still_feeling_it
5848,63065,Last month i went to my friends marriage function and i was very happy to see all of my college friends.,party|education,yes,yes,35,IND,m,married,y,3m,half_a_day
5849,91703,I was happy when my son opened up to me about something that was on his mind.,family,yes,yes,37.0,USA,f,married,y,3m,all_day_im_still_feeling_it
5850,70473,I WENT TO SHOPPING,shopping,yes,no,27,IND,f,single,n,3m,half_a_day
5851,127436,Getting chicken wings for dinner.,food,yes,no,40,USA,m,married,y,24h,at_least_one_hour
5852,83243,"After weeks of being unable to keep much food down, an ill family member was able to eat enough food.",food|family,no,yes,54.0,USA,f,divorced,n,3m,all_day_im_still_feeling_it
5853,109110,I started watching the a show called Riverdale which I enjoyed.,entertainment,yes,no,29,USA,m,single,n,3m,at_least_one_hour
5854,69113,My son's birthday because I was able to reflect upon all that he has overcome.,family,no,yes,41.0,USA,f,married,y,3m,all_day_im_still_feeling_it
5855,53216,The wife of one of my buddies from work just had a baby girl.,family,no,yes,39.0,USA,m,single,n,24h,half_a_day
5856,52951,My girlfriend got a nice promotion at work and that made me happy as a result.,career|romance,no,yes,29.0,USA,m,single,n,24h,all_day_im_still_feeling_it
5857,78269,I was granted a job interview.,career,no,no,26.0,USA,f,married,y,3m,half_a_day
5858,79989,Worked extra hours for past one month and earned enough to pay my son's school fees and paid today.,career,yes,yes,34,IND,f,married,y,3m,all_day_im_still_feeling_it
5859,125603,Yesterday night I saw a friend that I hadn't seen for months.,conversation,no,yes,26,USA,m,single,n,24h,half_a_day
5860,56102,I saw the relief on my girlfriend's face when she realized we wouldn't have to ask family and friends for rides anymore.,family,yes,yes,34.0,USA,m,single,n,24h,all_day_im_still_feeling_it
5861,91129,I received a pay increase at work.,career,yes,no,37,USA,m,married,y,3m,all_day_im_still_feeling_it
5862,74506,I visited Miami for my Spring Break and got to see old friends,vacation,yes,yes,24,USA,m,single,n,3m,all_day_im_still_feeling_it
5863,71623,I applied to an artist residency.,education,yes,no,23,USA,m,single,n,3m,a_few_minutes
5864,127418,I WENT TO TEMPLE,religion,yes,no,28,IND,f,married,n,24h,at_least_one_hour
5865,48551,WE BOUGHT A NEW BIKE FOR MY HOME,exercise,yes,yes,40.0,IND,m,married,y,24h,all_day_im_still_feeling_it
5866,112017,The golden state warriors won their series.,entertainment,no,no,65.0,CAN,f,married,y,24h,at_least_one_hour
5867,103971,I did a hit on M-turk that I received $22.00.,career,yes,no,65,USA,f,married,y,3m,all_day_im_still_feeling_it
5868,111400,I played the ukulele and practiced some new songs.,entertainment,yes,no,24.0,USA,m,single,n,24h,at_least_one_hour
5869,89698,My wife is celebrating of my son's birthday last night,family,no,yes,29.0,IND,m,married,y,3m,all_day_im_still_feeling_it
5870,99296,I had a great breakfast at Hardee's,food,yes,no,30,USA,m,married,n,3m,at_least_one_hour
5871,61131,"Designing my world using an out-of-game tool, for an open-world game I intend to play soon.",entertainment,yes,no,24,USA,m,single,n,3m,at_least_one_hour
