,hmid,moment,concepts,agency,social,age,country,gender,married,parenthood,reflection,duration
4208,122713,I drank some excellent quality Shui Shan Chinese Wulong tea during my tea break.,vacation,yes,no,32,USA,m,married,n,24h,half_a_day
4209,95745,Received a package of snacks in the mail from a friend in a foreign country.,food,no,yes,39,USA,m,married,n,3m,all_day_im_still_feeling_it
4210,100714,I repaired some critical failures that my car was presenting.,shopping,yes,no,25,VEN,m,single,n,3m,half_a_day
4211,82207,"I spent all day with my stepson, just the two of us, and we had a great time.",family,yes,yes,34.0,USA,f,married,y,3m,half_a_day
4212,37251,"I installed the Libby app on my iPad, successfully logged on to my local library, downloaded a short story, and read it.",technology,yes,no,78.0,USA,m,married,y,24h,at_least_one_hour
4213,63339,Approved for mturk,career,no,no,23,USA,m,single,n,3m,at_least_one_hour
4214,49072,I fixed the faucet so the water runs more smoothly.,exercise,yes,no,29.0,USA,m,single,n,24h,half_a_day
4215,120313,I made a meal in under 30 minutes.,food,yes,no,33.0,USA,m,single,n,24h,a_few_minutes
4216,96896,Two months ago I found a new job related to what I'm going to school for.,career,yes,no,34.0,USA,f,single,n,3m,all_day_im_still_feeling_it
4217,100891,I bought a good bottle of wine earlier this afternoon.,food|shopping,yes,no,43.0,USA,m,single,n,3m,all_day_im_still_feeling_it
4218,116067,I went on a trip to ohio,vacation,yes,no,23.0,USA,m,single,n,24h,all_day_im_still_feeling_it
4219,71729,One of my favorite artists ever recently dropped their new album and I've had it on repeat constantly.,entertainment,no,yes,27,USA,f,single,n,3m,all_day_im_still_feeling_it
4220,88893,past month me and my boys gang went for a leisure trip which is really awesome experience.,vacation,yes,yes,29.0,IND,m,single,y,3m,all_day_im_still_feeling_it
4221,52878,I saw that my pregnant wife's round belly is starting to show.,family,no,yes,29.0,USA,m,married,n,24h,all_day_im_still_feeling_it
4222,102713,I finished my semester at school for the summer,education,yes,no,23.0,USA,m,single,n,3m,all_day_im_still_feeling_it
4223,45053,I was happy when I got an offer for a job I had applied to a month ago and that I thought would never respond back.,career,yes,yes,23.0,USA,m,single,n,24h,all_day_im_still_feeling_it
4224,71274,I have started a new business.,career,yes,no,29,IND,f,married,y,3m,all_day_im_still_feeling_it
4225,73956,"My grandmother in law passed away on Tuesday, and last night while dining with my in-laws we were talking about her and sharing some funny stories when I noticed briefly that everyone was laughing and smiling about a particularly funny story and I was so happy to share that moment in the midst of such sadness.",conversation|family,no,yes,39.0,USA,o,married,n,3m,a_few_minutes
4226,94602,"It made me so happy when I got to go play with 3, 3 week old puppies!",animals,yes,no,48,USA,f,married,y,3m,half_a_day
4227,48106,While checking out at the grocery store the cashier notified me of a coupon on one of the items I checked out which I had no clue about.,shopping,no,yes,30.0,USA,m,single,n,24h,a_few_minutes
4228,43533,Sleeping very well last night.,romance,yes,no,38,USA,m,married,y,24h,half_a_day
4229,112175,I masturbated to some porn.,entertainment,yes,no,27.0,USA,m,single,n,24h,a_few_minutes
4230,71116,I found out that I was accepted to medical school in an underserved community which will allow me to continue to have an impact on the way others live their lives.,education,yes,yes,24.0,USA,f,single,n,3m,all_day_im_still_feeling_it
4231,81557,My salary was increased.,career,yes,no,29,VNM,m,single,n,3m,half_a_day
4232,38136,"I had pizza for lunch, I love pizza makes me happy.",food,yes,no,35.0,USA,m,single,n,24h,at_least_one_hour
4233,66373,Finding out I had spent less money that I had previously thought on groceries this month,shopping,no,no,40,ESP,f,married,y,3m,all_day_im_still_feeling_it
4234,59915,I watched puppy dog pals with my two kids this morning before we took them to day care.,animals,no,yes,31,USA,m,married,y,3m,at_least_one_hour
4235,122732,My girlfriend came over to spend the night,romance,yes,yes,31,USA,m,single,n,24h,all_day_im_still_feeling_it
4236,67748,I was at a music festival dancing with my friends.,entertainment,yes,yes,44.0,USA,f,single,n,3m,all_day_im_still_feeling_it
4237,72533,"I got to see my friends' dogs after they had been away, sick, awhile.",animals,yes,no,28,USA,m,single,n,3m,half_a_day
4238,94521,Spending some quality with my daughter while skiing in new hampshire,entertainment|family,yes,yes,61,USA,f,married,y,3m,half_a_day
4239,92337,My husband and I went golfing together at a beautiful golf course in beautiful weather.,weather|romance|family,yes,yes,32.0,USA,f,married,y,3m,all_day_im_still_feeling_it
4240,78802,I got a hug from the girl I liked.,romance,no,yes,36,USA,m,single,n,3m,a_few_minutes
4241,48985,Some of my cousins from my mother's side of the family came over and played a board game with my family!,entertainment|family,no,yes,49.0,USA,f,widowed,y,24h,half_a_day
4242,124470,I got a delicious hot dog at Costco for lunch earlier.,food|animals,yes,no,36.0,USA,f,single,n,24h,a_few_minutes
4243,117421,I realized Unbreakable Kimmy Schmidt has a new series on and I watched that.,entertainment,yes,no,32.0,USA,f,married,y,24h,half_a_day
4244,74758,"My husband and I are doing IUI in hopes of conceiving our first child, and we had a good sperm count for the procedure.",romance|family,yes,yes,30,USA,f,married,n,3m,half_a_day
4245,28866,I was happy because I was able to attend a lecture by my favorite author last night.,entertainment,yes,yes,51.0,USA,f,married,y,24h,at_least_one_hour
4246,60327,my sister was a government job so very happy,career|family,no,yes,22.0,IND,f,single,n,3m,at_least_one_hour
4247,107482,i had a really good turking day,career,yes,yes,24,USA,f,married,y,3m,all_day_im_still_feeling_it
4248,118650,I ate mangoes yesterday,food,yes,no,26,IND,m,married,n,24h,a_few_minutes
4249,86052,When I took a shower in very hot day,weather,yes,no,21,USA,m,single,y,3m,half_a_day
4250,74746,Finding out that more of these hits are available made me happy today!,food,no,no,28,USA,m,single,n,3m,a_few_minutes
4251,111772,I was granted vacation the week of the 4th of July.,vacation,no,no,42,USA,f,married,y,24h,all_day_im_still_feeling_it
4252,114165,I was correct in my task at work.,career,yes,no,24,USA,f,single,n,24h,at_least_one_hour
4253,29861,My son won the senior elementary science fair in the engineering category,family|education,no,yes,39,USA,o,married,y,24h,all_day_im_still_feeling_it
4254,30578,My mother and sister flew across the country to visit me for a week,family|vacation,yes,yes,27,USA,f,single,n,24h,all_day_im_still_feeling_it
4255,33059,I purchased a Air Cooler for my Office to work with a cool mind,career,yes,no,31,IND,m,single,n,24h,half_a_day
4256,109599,I WENT TO TEMPLE,religion,yes,no,28,IND,f,married,n,24h,at_least_one_hour
4257,85021,I attended a musical concert in my city with family.,family|entertainment,yes,yes,32,IND,m,married,y,3m,half_a_day
4258,109604,I was happy today in the morning because I managed to walk for 5 kms without any breaks in between.,exercise,yes,no,29,IND,m,single,n,24h,at_least_one_hour
4259,86326,I WENT TO A MOVIE THAT WAS REALLY NICE THE MOVIE OF THE CONCEPT WAS VERY NICE REALLY I FEEL VERY HAPPY.,entertainment,yes,no,25,IND,m,married,y,3m,
4260,33592,An old friend of mine came into town unexpectedly and we spent the whole day together.,conversation,no,yes,25,USA,f,married,y,24h,all_day_im_still_feeling_it
4261,75429,I had a birthday and celebrated it with my friends and family by going out.,party,yes,yes,30.0,USA,f,single,y,3m,all_day_im_still_feeling_it
4262,36917,my family members are going to exhibition very enjoyed .that movement with my kids.,family|vacation,no,yes,34.0,DEU,m,married,y,24h,half_a_day
4263,61991,My girlfriend bought her plane ticket to come visit me and she told me by surprising me with a phone call.,conversation,no,yes,22.0,USA,m,single,n,3m,all_day_im_still_feeling_it
4264,41438,Playing a few round of plants vz zombies on my mobile device,entertainment,yes,no,22,USA,m,single,n,24h,at_least_one_hour
4265,107827,My team winning a playoff game.,entertainment,yes,yes,28.0,USA,m,single,n,3m,at_least_one_hour
4266,96386,"I surprised my wife by getting a babysitter and taking her out to dinner, and we had a great time together",romance|family,yes,yes,37,USA,m,married,y,3m,half_a_day
4267,55250,I slept in late today because it was the weekend,weather,yes,no,23,,f,single,n,24h,at_least_one_hour
4268,115757,My girlfriend came to visit me after a three week absence due to work,romance,no,yes,27.0,USA,m,single,n,24h,all_day_im_still_feeling_it
4269,76439,I ran 5 miles.,exercise,yes,no,31,USA,f,single,n,3m,all_day_im_still_feeling_it
4270,67897,I brought my beautiful daughter to a dance.,family,yes,yes,30,USA,f,single,y,3m,half_a_day
4271,50946,"Yesterday we had take out for dinner, so I did not have to do any dishes!",food,yes,yes,34,USA,m,married,y,24h,at_least_one_hour
4272,117671,I finished a big project at work today.,career,yes,no,25.0,USA,m,single,n,24h,half_a_day
4273,65968,starting to date again.Lets see what life has in store for me.,romance,yes,yes,36,USA,m,married,y,3m,a_few_minutes
4274,54115,My cat was extra cuddly last night.,animals,no,no,35,USA,f,single,n,24h,at_least_one_hour
4275,93650,My daughter was accepted to a private school.,education|family,no,yes,41.0,USA,m,married,y,3m,half_a_day
4276,124055,I received a new order of cigars.,shopping,yes,no,48,USA,m,married,n,24h,at_least_one_hour
4277,77662,I WENT TO shopping mall,shopping,yes,no,27.0,IND,m,single,n,3m,half_a_day
4278,106095,My friends and I were able to confirm that we will be going on an overseas cruise next year.,vacation|entertainment,yes,yes,29,USA,m,single,n,3m,at_least_one_hour
4279,48160,I got to spend some much needed quality time with my husband.,romance|family,yes,yes,32.0,USA,f,married,y,24h,all_day_im_still_feeling_it
4280,39251,I rode my bike through the woods.,exercise,yes,no,32,USA,m,single,n,24h,at_least_one_hour
4281,79279,i got my car fixed so I can drive it again.,shopping,yes,no,27,USA,f,single,y,3m,all_day_im_still_feeling_it
4282,77623,Knowing the answer to every question in an exam immediately,education,no,no,27.0,DEU,m,single,n,3m,half_a_day
4283,89919,I felt happy when My mom was awarded a new house in Florida.,family,no,yes,42,USA,m,single,n,3m,half_a_day
4284,92661,When I took my girlfriend to a Taylor Swift concert.,romance,yes,yes,24,USA,m,single,n,3m,at_least_one_hour
4285,53258,I thought about the guy I'm dating and how cute he is.,romance,yes,yes,21.0,USA,m,single,n,24h,a_few_minutes
4286,84092,MY BIRTHDAY PARTY CELEBRATION,party,yes,yes,31,IND,f,married,y,3m,all_day_im_still_feeling_it
4287,98969,went to shopping,shopping,yes,no,24.0,IND,m,married,y,3m,half_a_day
4288,108592,"Now,  I am very happy after spending so much of time together.",family,yes,yes,24,IND,m,single,n,3m,all_day_im_still_feeling_it
4289,86315,I was in training all day yesterday so I did not have to go to work.,career,yes,no,30,USA,m,single,n,3m,all_day_im_still_feeling_it
4290,89233,I made the decision to drop out of my PhD program and pursue a full-time job instead.,career,yes,no,22,USA,m,single,n,3m,all_day_im_still_feeling_it
4291,112771,I became pregnant with my first baby,family,yes,yes,27,USA,f,married,n,24h,all_day_im_still_feeling_it
4292,82065,Received my white coat at a ceremony for my health science graduate program.,career|education,yes,no,28,USA,m,single,n,3m,half_a_day
4293,40598,I cleaned my dads house for him so it was nice and smelled good.,family,yes,yes,44.0,USA,f,married,y,24h,at_least_one_hour
4294,123516,I was happy that my favorite baseball team won last night.,entertainment,yes,yes,33,USA,m,married,y,24h,at_least_one_hour
4295,103313,I went diving with my best friend.,vacation,yes,yes,66.0,USA,m,divorced,y,3m,all_day_im_still_feeling_it
4296,41094,My partner and I had some friends over to watch the season finale of The Walking Dead.,entertainment|conversation,yes,yes,27,USA,m,married,n,24h,at_least_one_hour
4297,54642,"My bosses left early for the day, so my afternoon was fairly relaxed.",career,no,yes,28,USA,m,single,n,24h,half_a_day
4298,44216,I went to shopping mall.,shopping,yes,no,26,IND,f,single,n,24h,at_least_one_hour
4299,108072,A long lost relative contacted me who I had not been in touch with in many years.,family,no,yes,37.0,USA,m,married,y,3m,at_least_one_hour
4300,85171,I WENT TO SHOPPING,shopping,yes,no,24.0,IND,m,married,y,3m,half_a_day
4301,52378,I finished my work target and that moment make me feel happy.,career,yes,no,30,IND,m,married,y,24h,all_day_im_still_feeling_it
4302,87267,I got hired for a new job at a company that I've been interested in working with for a few years.,career,yes,no,26.0,USA,f,married,y,3m,all_day_im_still_feeling_it
4303,56449,Spring break had begun on my campus.,vacation,no,no,26,USA,f,single,n,24h,all_day_im_still_feeling_it
4304,124559,I got a cotton candy blizzard.,food,yes,no,24,USA,f,married,n,24h,all_day_im_still_feeling_it
4305,35240,I spent time with my parents.,family,yes,yes,prefer not to say,USA,m,single,n,24h,a_few_minutes
4306,48264,Within the last 24 hours I spent time shopping for myself and decided to pick somethings up for some other members of my family,shopping,yes,yes,59.0,USA,f,divorced,y,24h,half_a_day
4307,56397,I watched a funny Dave Chappelle comedy special on Netflix.,entertainment,yes,no,40,USA,m,single,n,24h,at_least_one_hour
4308,89127,My daughter arrived last night for a visit!,family,no,yes,49,USA,f,married,y,3m,all_day_im_still_feeling_it
4309,104873,Both of the kids had sleep overs at their friends and I had a rare evening to myself to read.,entertainment|family,yes,yes,49.0,USA,m,married,y,3m,half_a_day
4310,87004,My friend invited me to a party and I had a fantastic time with the people there,party,no,yes,29,USA,f,single,n,3m,half_a_day
4311,61586,I was thrilled when I was invited to go to an event with my Aunt that I had forgotten was coming up.,family,yes,yes,32,USA,f,single,n,3m,half_a_day
4312,39397,I finished a reading project that needed to be completed.,entertainment,yes,no,37,USA,m,single,n,24h,a_few_minutes
4313,81895,I saw and talked to one of my favorite former teachers.,conversation,yes,yes,49,USA,f,married,y,3m,at_least_one_hour
4314,79815,I was happy today because I got to tell my boyfriend's mother happy birthday.,party,yes,yes,37.0,USA,f,separated,y,3m,a_few_minutes
4315,92354,I was in the drive thru line at Tim Horton's coffee shop about a week ago and when I got to the window to pay I didn't have to pay because the car in front of me had paid for my order.,food,yes,yes,31.0,CAN,m,married,y,3m,at_least_one_hour
4316,96737,I got to go shopping at target by myself this morning.,shopping,yes,no,43.0,USA,f,married,y,3m,at_least_one_hour
4317,79464,My favorite hockey team won the second round of playoffs.,entertainment,no,no,46,USA,f,single,n,3m,all_day_im_still_feeling_it
4318,52734,Knowing my daughter is not too sick after visiting the doctor,family,no,yes,33,USA,m,married,y,24h,a_few_minutes
4319,102805,It rained this moring so I do not have to go outside and water all the flowers and plants!,weather,no,no,45,USA,f,married,y,3m,all_day_im_still_feeling_it
4320,97535,Last night I got together with friends to play casual board games and drink.,entertainment,yes,yes,27.0,USA,m,single,n,3m,half_a_day
4321,59932,My husband and I were able to go out by ourselves without the kids and spend some quality time together.,family|romance,yes,yes,27,USA,f,married,y,3m,at_least_one_hour
4322,123800,I got permission from my firm to the higher study.,education|career,no,yes,31,IND,f,married,y,24h,at_least_one_hour
4323,65109,MY UNCLE IS WORKING ABROAD WHEN HE IS HERE ITS THE QUALITY TIME THAT ARE PRECIOUS TO ME,career|family,no,yes,23.0,IND,f,single,n,3m,a_few_minutes
4324,119332,MY FRIEND BIRTHDAY,party,no,yes,21.0,IND,f,single,n,24h,half_a_day
4325,34212,What made me really happy is that my daughter got a job offer for a great position she really wanted.,career|family,no,yes,56,USA,f,married,y,24h,all_day_im_still_feeling_it
4326,111043,My wife and I went out to dinner without our children last night for a romantic dinner.,food|family|romance,yes,yes,39,USA,m,,y,24h,at_least_one_hour
4327,123650,I spent time with my daughter listening to her read books.,entertainment|family,yes,yes,39,USA,f,married,y,24h,half_a_day
4328,65985,When my daughter told me I'm her best friend.,family,no,yes,31,USA,f,married,y,3m,a_few_minutes
4329,87956,The day I got my Degree at farewell function,education,yes,yes,34.0,IND,f,single,n,3m,at_least_one_hour
4330,107667,Watching my niece christened over the weekend.,family,no,yes,34,USA,m,married,n,3m,all_day_im_still_feeling_it
4331,42355,i attended an enthusiastic and very joyful sports day in my daughter's school in which she won a prize.,family|education,yes,yes,43,IND,m,married,y,24h,half_a_day
4332,92002,My son hit his very first home run in a baseball game and I was there to see it.,entertainment,no,yes,38,USA,f,married,y,3m,half_a_day
4333,36008,"Playing a local poker game online for a large amount of money and coming out first and winning a very large amount of money, but it wasn't just the winning it is the respect I now get for that win and a few others, amazing.",entertainment,yes,yes,38,GBR,m,single,y,24h,all_day_im_still_feeling_it
4334,104737,Presenting my paper at a conference,education,yes,yes,3,GBR,f,married,n,3m,half_a_day
4335,89860,I got phone 7 for my wife,family|technology,yes,yes,26,IND,m,married,n,3m,all_day_im_still_feeling_it
4336,52389,I WENT TO COLLEGE,education,yes,no,27.0,IND,m,single,n,24h,half_a_day
4337,84300,I went for a trip to my favorite destinations.,vacation,yes,no,25.0,IND,m,single,n,3m,all_day_im_still_feeling_it
4338,49125,I got a new guitar amplifier.,shopping,yes,no,24.0,USA,m,married,n,24h,all_day_im_still_feeling_it
4339,112862,I woke up to my boyfriend and realized how happy he makes me and then he turned around and kissed me good morning.,romance,yes,yes,24,USA,f,single,y,24h,all_day_im_still_feeling_it
4340,109995,When my girlfriend brought me coffee to bed this morning.,romance|food,no,yes,26,SRB,m,single,n,24h,at_least_one_hour
4341,124297,My daughter turned 2 years old.,family,no,yes,32.0,USA,f,married,y,24h,all_day_im_still_feeling_it
4342,55290,I got a new project which will be creating lots of revenue for my organization.,career,yes,yes,27,USA,m,single,y,24h,all_day_im_still_feeling_it
4343,43255,i went with my family to a wonderful movie after which we had a delicious dinner at a famous hotel yesterday.,food|entertainment|family,yes,yes,43,IND,m,married,y,24h,half_a_day
4344,43626,I had a professional meeting with a colleague and we got a lot done.,career|conversation,yes,yes,34,USA,f,married,y,24h,at_least_one_hour
4345,32802,I bought a new oven which I wanted since a long time,shopping,yes,no,31.0,IND,f,married,y,24h,all_day_im_still_feeling_it
4346,116553,I went to the doctor and he told me that the swelling on my leg would be alright and that more than likely I didn't break anything.,exercise,yes,yes,29.0,USA,f,married,y,24h,half_a_day
4347,109256,"The Star Wars Last Jedi Trailer, I had been waiting for it for a while",entertainment,no,no,39,USA,m,married,y,3m,at_least_one_hour
4348,62976,I completed my coursework and could relax.,education,yes,no,20.0,USA,m,single,n,3m,half_a_day
4349,104526,I got my passport for my big trip.,vacation,yes,no,38,USA,f,married,y,3m,a_few_minutes
4350,63725,I received an at home seasonal part time work position grading papers in the education field that I wanted.,career|education,yes,no,40,USA,f,single,n,3m,all_day_im_still_feeling_it
4351,108413,I won five dollars on a $1 lottery ticket that my friend gave me.,party,no,yes,40,USA,m,single,n,3m,a_few_minutes
4352,30106,Lying the bed listening to the rain outside Listening to old songs and being able to remember all the lyrics,weather|entertainment,yes,no,29,IND,f,married,y,24h,a_few_moment
4353,97115,Just the other day was happy to see my son make the summer swim team.,family|exercise,yes,yes,39,USA,o,married,y,3m,all_day_im_still_feeling_it
4354,63362,Got to see my nephew.,family,yes,yes,28,USA,m,single,n,3m,half_a_day
4355,51854,All of my work on Mturk was approved and paid by the time I signed on this morning.,career,no,no,22.0,USA,f,single,n,24h,a_few_minutes
4356,124379,I finished editing an ebook for my nephew's birthday gift.,party,yes,yes,36,USA,f,single,n,24h,all_day_im_still_feeling_it
4357,104909,I helped one of my friends do promo shoots for a new web series for YouTube.,entertainment,yes,yes,37,USA,m,single,n,3m,all_day_im_still_feeling_it
4358,95446,I bought my dog a new bone.,shopping|animals,yes,no,19,USA,m,single,n,3m,half_a_day
4359,88939,traveling to netherlands after my marriage,vacation,yes,no,21.0,IND,f,single,n,3m,all_day_im_still_feeling_it
4360,54064,The weather was nice.,weather,no,no,27,USA,m,single,n,24h,half_a_day
4361,37367,I went to a fashion show fundraiser luncheon today with some friends.,entertainment|food,yes,yes,38.0,USA,f,married,y,24h,half_a_day
4362,70171,Getting to know a new girlfriend,romance,yes,yes,24,USA,m,single,n,3m,all_day_im_still_feeling_it
4363,62392,my happiest  moment  everyday my mom say bye to me when i get ready to go somewhere.,family,no,yes,23.0,IND,f,single,n,3m,a_few_minutes
4364,114085,Another event that made me happy in the past 24 hours was when I was at my job and one of my students told me that I was his favorite teaching assistant out of the other 11 teaching assistants.,career,no,yes,22,USA,m,single,n,24h,all_day_im_still_feeling_it
4365,51185,My wife got 2 days of paid vacation this week.,vacation|family,no,yes,52.0,USA,m,married,y,24h,at_least_one_hour
4366,98297,Attended my sister in laws wedding at a beach location.,family,yes,yes,35,USA,f,married,y,3m,all_day_im_still_feeling_it
4367,36683,"When I took my class to lunch, they were actually well-behaved.",education|food,yes,yes,26.0,USA,f,single,n,24h,half_a_day
4368,28702,The coworkers I met for lunch today were nice people and I had a good chat with them.,food|conversation|career,yes,yes,24.0,USA,f,single,n,24h,at_least_one_hour
4369,89123,Just this past week I got to see some of my favorite artists perform live at a festival in Miami; I was overjoyed to actually see them in person.,entertainment|party,yes,yes,19,USA,m,single,n,3m,all_day_im_still_feeling_it
4370,100621,I attended my husband's graduation ceremony.,family|education,yes,yes,24,USA,f,married,n,3m,half_a_day
4371,72430,I went to my Aunt's surprise birthday party.,party,yes,yes,29.0,USA,f,single,n,3m,half_a_day
4372,115927,Watching my son graduate,education,no,yes,45,USA,f,married,y,24h,all_day_im_still_feeling_it
4373,121042,Getting an Ice cream on my way home from work.,food,yes,no,31,USA,f,married,y,24h,a_few_minutes
4374,73127,Started to exercise n saw changes in body,exercise,yes,no,33.0,IND,f,married,y,3m,all_day_im_still_feeling_it
4375,31119,Taking a long drive on a calm road with my family members who love me always.,family,yes,yes,26,IND,f,married,y,24h,half_a_day
4376,30884,I went to a pool party and my friends liked the girl I brought.,romance|party,yes,yes,26,USA,m,single,n,24h,all_day_im_still_feeling_it
4377,36559,My wife got Government Job,career|family,no,yes,34,IND,m,married,y,24h,all_day_im_still_feeling_it
4378,107269,i went on a cruise with most of my musical idols.,vacation,yes,yes,35,USA,f,single,n,3m,all_day_im_still_feeling_it
4379,51805,Me and my husband went to the stores to shop some clothes,shopping|family,yes,yes,31,USA,f,married,y,24h,at_least_one_hour
4380,101945,I watched TV.,entertainment,yes,no,26,USA,m,single,n,3m,a_few_minutes
4381,65307,Arranged a party for my family at 3 star hotel,party,yes,yes,31,IND,m,married,y,3m,half_a_day
4382,91676,"I got a phone call from a person I hadn't talked to in a long time, and they were empathetic and interested in how my life was going.",conversation,yes,yes,34.0,USA,m,divorced,n,3m,at_least_one_hour
4383,43256,I picked my uncle and aunt who came back from holidays.,family|vacation,yes,yes,44,IND,m,married,y,24h,a_few_minutes
4384,30432,"One of my students hugged me at the end of a lesson and said ""When I grow up, I want to be you!""",education,yes,yes,35,USA,f,married,n,24h,all_day_im_still_feeling_it
4385,40022,I enjoyed a cappuccino at my favorite coffee shop.,food,yes,yes,42,USA,m,married,n,24h,at_least_one_hour
4386,59312,i m really happy this survey is back and is giving me reasonable amount to talk about my feelings .and i'm watching the 100 serial it is made me very happy and im addicted to it.,conversation,yes,no,26.0,IND,m,married,y,3m,at_least_one_hour
4387,38327,My favorite lunch meat was on special and on sale at the grocery store.,food,no,no,30.0,USA,f,single,y,24h,at_least_one_hour
4388,80831,"I went out of town for a big trip, I went down to the coast and went fishing its really fun.",vacation,yes,no,35.0,USA,m,single,n,3m,all_day_im_still_feeling_it
4389,84274,I got to go to the gym today after not being able to go for the last five days or so.,exercise,yes,no,23.0,USA,f,single,n,3m,all_day_im_still_feeling_it
4390,35564,I defeated my friend in 8 ball pool three times in a row.,exercise,yes,yes,29,IND,m,married,n,24h,at_least_one_hour
4391,127304,MY BIRTHDAY PARTY CELEBRATION,party,yes,yes,32,IND,m,married,y,24h,
4392,43704,Bought a new website.,technology,yes,no,25,USA,m,single,n,24h,at_least_one_hour
4393,123983,I stopped and got an iced coffee.,shopping|food,yes,no,67,USA,f,married,y,24h,at_least_one_hour
4394,54401,"I ate free, high-quality sushi at a banquet.",food,yes,yes,24.0,USA,m,single,n,24h,a_few_minutes
4395,100869,I was surprised to receive a free doughnut from a coworker last week.,career,yes,yes,22.0,USA,m,single,n,3m,a_few_minutes
4396,100417,The time my friend told me that I was one of the most loyal and helpful people in his life and that he couldn't live without me!,conversation,no,yes,33,USA,m,single,n,3m,all_day_im_still_feeling_it
4397,119407,I am very happy in my collage friends see today,education,no,yes,32,USA,m,married,y,24h,
4398,122087,It made me happy to see my son having a good time with friends at a school event.,education|family,no,yes,57,USA,f,married,y,24h,all_day_im_still_feeling_it
4399,47570,"THE GIFT PRESENTED BY MY HUSBAND MADE ME VERY HAPPY.NO MATTER HOW DOES THE GIFT WORTH,ITS ALL BECAUSE THE GIFT IS FULL OF HIS LOVE.",family|romance,no,yes,23,IND,f,single,n,24h,all_day_im_still_feeling_it
4400,45494,Can definitely tell I'm losing weight when I look in the mirror.,exercise,yes,no,37,USA,f,married,y,24h,all_day_im_still_feeling_it
4401,76769,Went to a nice gaming bar/lounge with some friends.,entertainment,yes,yes,20,USA,m,single,n,3m,half_a_day
4402,56778,I ate some ice cream.,food,yes,no,29,USA,m,single,n,24h,a_few_minutes
4403,33935,Yesterday I went for lunch with my friends n got one good news that one of my friend is above to get engage I was so happy .,romance,no,yes,35,IND,f,single,n,24h,at_least_one_hour
4404,114764,I scheduled a Father's Day trip to see the Chicago cubs play in Pittsburgh for Father's Day.,family|entertainment,yes,no,25,USA,m,single,n,24h,at_least_one_hour
4405,69201,"My adult son from another state, who I haven't seen in a long time, came to Seattle for his birthday in April and I was able to spend the entire day with him.",family,no,yes,52.0,USA,f,married,y,3m,all_day_im_still_feeling_it
4406,103472,I WENT TO TEMPLE,religion,yes,no,28,IND,f,married,n,3m,at_least_one_hour
4407,53577,When my daughter got into a school.,education|family,no,yes,34,TTO,m,single,y,24h,all_day_im_still_feeling_it
4408,68883,I have received my clearance and qualified for master's degree graduation.,education,yes,no,25,PHL,f,single,n,3m,all_day_im_still_feeling_it
4409,74150,I moved into a new apartment.,shopping,yes,no,26,USA,m,single,n,3m,half_a_day
4410,30274,My wife finally got a job that utilizes her degree.,career|family,no,yes,35,USA,m,married,n,24h,all_day_im_still_feeling_it
4411,62451,"My role as a the head of the school was very well appreciated by the parents body,as the kids really associated with me .",family,no,yes,36,IND,f,married,y,3m,all_day_im_still_feeling_it
4412,53805,My wife came home with one of my favorite desserts; Boston Cream Pie.,family|food,no,yes,31,USA,m,married,y,24h,all_day_im_still_feeling_it
4413,95701,My sister moved in with us,family,yes,yes,33,USA,f,married,y,3m,all_day_im_still_feeling_it
4414,49788,I had dinner with my best friend.,food,yes,yes,44,USA,f,married,y,24h,all_day_im_still_feeling_it
4415,36102,i bought my mom her favorite gift and made me happy,shopping|family,yes,yes,22,USA,m,single,n,24h,all_day_im_still_feeling_it
4416,36572,I WENT TO TEMPLE,religion,yes,no,27,IND,m,married,n,24h,half_a_day
4417,55448,I went shopping for clothes all be myself with no kids for the whole morning.,shopping,yes,no,43,USA,f,married,y,24h,half_a_day
4418,103690,I AM GOING TO HOTEL WITH MY FRIENDS IN THE PAST 3 MONTHS THAT DAY VERY ENJOYABLE THEN VARIETY OF FOODS ORDER IN MENU.,food,yes,yes,24,IND,f,single,n,3m,half_a_day
4419,82921,I got to see my favorite producer Deadmau5 live during his new tour.,entertainment,yes,yes,19.0,USA,m,single,n,3m,half_a_day
4420,69783,I watched spider man 2 and ate little caesar's pizza in a private theater with my partner.,food|entertainment,yes,yes,20.0,USA,m,single,n,3m,all_day_im_still_feeling_it
4421,110756,Yesterday after work my boyfriend and I went on a 3 mile hike in the woods and I really enjoyed being out in nature.,romance,yes,yes,26,USA,f,single,n,24h,half_a_day
4422,58274,I ordered all my plants for my garden this year and some of them have already shipped.,shopping,yes,no,38,USA,f,divorced,y,24h,
4423,28981,I had excellent dinner,food,yes,no,53,GBR,m,married,y,24h,at_least_one_hour
4424,90322,Happy that I just found out I'm getting a floating holiday at work!,career,yes,no,48.0,USA,m,married,y,3m,all_day_im_still_feeling_it
4425,63445,"After moving into her house, and bonding with her children, her oldest daughter, who was shy at first, eventually warmed up to me and started requesting hugs from me.",family,no,yes,41,USA,m,single,y,3m,at_least_one_hour
4426,114553,Had a pleasant walk around the neighborhood with a good neighbor/friend.,exercise,yes,yes,51,USA,f,single,n,24h,at_least_one_hour
4427,126098,I bought myself an oven pizza as a reward for studying hard,shopping|food,yes,no,25.0,USA,m,single,n,24h,at_least_one_hour
4428,79718,I went to the observation deck at the US Bank tower and saw a great view of Los Angeles,vacation,yes,no,23,USA,m,single,n,3m,all_day_im_still_feeling_it
