,hmid,moment,concepts,agency,social,age,country,gender,married,parenthood,reflection,duration
4127,82899,what made me really happy was passing my classes.,education,yes,no,24.0,USA,m,married,n,3m,all_day_im_still_feeling_it
4128,121823,Watched a really funny video.,entertainment,yes,no,44,USA,m,single,y,24h,a_few_minutes
4129,125380,I went to church for the first time in a while.,religion,yes,no,23,USA,m,married,y,24h,half_a_day
4130,64210,"My friend gave me free tickets to a music festival for a weekend and they ended up being VIP tickets so we go to be treated like VIPs, for free.",entertainment,no,yes,24.0,USA,f,single,n,3m,all_day_im_still_feeling_it
4131,47731,Today Hindu festival sriramanavmi i celebrate it.,party,yes,no,30.0,IND,f,married,y,24h,half_a_day
4132,61889,The day when my husband was offered a new job and we were going to move to a place with much lower cost of living and I learned I was going to be able to stay home with my little girl and now the new baby.,career,no,yes,33,USA,f,married,y,3m,all_day_im_still_feeling_it
4133,127237,My husband getting a raise,romance|family|career,no,yes,26,USA,f,married,y,24h,all_day_im_still_feeling_it
4134,104176,A friend sent me a recommendation to apply for a job at his company because he thinks I would be good at it.,career,no,yes,35.0,USA,f,married,y,3m,half_a_day
4135,97062,"I got a text message asking to hang out from a girl I have been interested in for quite a while, but was always unavailable.",conversation|romance,no,yes,30.0,USA,m,single,n,3m,all_day_im_still_feeling_it
4136,49392,i went to a movie yesterday and i felt very happy to see that because the movie which i saw that was amazing concept and i felt very happy to see that.,entertainment,yes,no,30,IND,m,single,n,24h,half_a_day
4137,39519,Another event that made me happy within the past 24 hours was having a nice conversation with my mother on the phone.,conversation|family,yes,yes,32.0,USA,m,married,n,24h,at_least_one_hour
4138,112233,I was able to eat pizza,food,yes,no,32.0,USA,f,single,y,24h,half_a_day
4139,113088,My spouse made me happy this morning when he woke me up with a kiss and told me he loved me.,romance,no,yes,71,,f,married,y,24h,half_a_day
4140,57982,My son called me on the phone.,conversation|family,no,yes,43.0,USA,f,married,y,24h,half_a_day
4141,71276,I switched jobs into a new school and I'm happier with my everyday routine and responsibilities.,career,yes,no,32,USA,m,married,y,3m,all_day_im_still_feeling_it
4142,102182,My wife and I found a new restaurant that we really enjoyed.,romance|family,yes,yes,29,USA,m,married,n,3m,half_a_day
4143,61548,I got a kitten.,animals,yes,no,26,USA,f,single,n,3m,all_day_im_still_feeling_it
4144,127874,MY FRIEND ALWAYS THAT DAY LONG TRIP FOR MORE PLACES WITH ENJOYABLE FOR US THAT A MOMENT IS REALLY UNFORGETTABLE EXPERIENCE IN MY LIFE HISTORY WE ARE SO ENJOYED AND LOVE THAT MOMENT,vacation,yes,yes,23.0,IND,m,single,n,24h,half_a_day
4145,106593,"Watching, HBO, The leftovers.",entertainment,yes,no,27,USA,m,single,n,3m,at_least_one_hour
4146,117677,I spoke to my parents on the phone for the first time in about a week.,conversation,yes,yes,32.0,USA,m,single,n,24h,at_least_one_hour
4147,98441,I completed a difficult training course for work and ended up getting out of work a few hours early.,career,yes,yes,37.0,USA,m,married,y,3m,half_a_day
4148,36139,My sister came to meet me with her neighbor.,family,no,yes,32,IND,f,married,y,24h,half_a_day
4149,59668,I received a promotion at work two months ago.,career,no,no,25,USA,f,single,n,3m,all_day_im_still_feeling_it
4150,39952,I cleaned my car and now when I drive around in a clean car I am happy.,shopping,yes,no,32.0,USA,f,single,n,24h,a_few_minutes
4151,110988,This morning I saw a cute dog.,animals,yes,yes,24,USA,f,single,n,24h,a_few_minutes
4152,127324,The family took a vacation to Kalahari.,vacation|family,no,yes,29.0,USA,f,married,y,24h,
4153,68914,"An event that made me happy in the past three months was my family vacation to Burlington, VT, we went to visit the sister of my wife, and this was the first time that my daughters met their cousins.",family|vacation,yes,yes,33.0,USA,m,married,y,3m,all_day_im_still_feeling_it
4154,30122,The general manager came into my job and told me what a great job I had been doing.,career,no,yes,30,USA,m,single,n,24h,all_day_im_still_feeling_it
4155,87484,"My mom and sister found a home to live in, when they were previously homeless.",family,yes,yes,27,USA,f,single,y,3m,all_day_im_still_feeling_it
4156,41239,I passed my laboratory practical test.,education,yes,no,20,PHL,m,single,n,24h,at_least_one_hour
4157,77112,graduation of my brother,education|family,no,yes,30.0,USA,f,married,y,3m,all_day_im_still_feeling_it
4158,48332,I bought a mortar and pestle.,shopping|food,yes,no,32.0,USA,m,single,n,24h,a_few_minutes
4159,56866,I had the most delicious breakfast burrito this morning.,food,yes,no,47,USA,f,married,n,24h,at_least_one_hour
4160,98643,A couple weeks ago I was playing basketball and I dunked on someone!,entertainment,yes,yes,19,USA,m,single,n,3m,half_a_day
4161,104709,My daughters teacher told me she is doing great last Friday.,family|education,no,yes,37.0,USA,m,married,y,3m,half_a_day
4162,49742,Getting coffee and breakfast for my fiancee to start our anniversary off right.,food|romance,yes,yes,37,USA,m,single,y,24h,at_least_one_hour
4163,76551,"I am very happy to have an amazing family, friends, girlfriend, and life.",family,yes,yes,23,USA,m,single,n,3m,all_day_im_still_feeling_it
4164,70695,My mom telling me how proud she was of me because I decided to take a stock market course that she always wanted me too take,family|education,no,yes,32,USA,m,single,n,3m,half_a_day
4165,77886,I went to my relative marriage function and had great time with my friends.,party,yes,yes,34,IND,f,married,y,3m,at_least_one_hour
4166,35139,My husband brought my favorite cake when he came back from work.,family,no,yes,32,IND,f,married,y,24h,at_least_one_hour
4167,62140,I have been watching a new TV show called Feud that I found quite enjoyable and yesterday I happened to catch the movie Whatever Happened to Baby Jane that the show is based on.,entertainment,yes,yes,59.0,USA,f,married,y,3m,half_a_day
4168,76446,I was happy to celebrate  ago's birthday with the whole family.,party,yes,yes,52.0,USA,f,married,y,3m,all_day_im_still_feeling_it
4169,118869,"I came home from work and got a take away with my girlfriend, which we ate watching TV.",entertainment,yes,yes,46,GBR,m,single,n,24h,at_least_one_hour
4170,41994,I got to eat a burrito after having not eaten all day.,food,yes,no,27,USA,m,married,n,24h,a_few_minutes
4171,116713,I found out that my company will be paying for my passport as I am traveling to Europe for work.,career,yes,yes,24,USA,m,single,n,24h,at_least_one_hour
4172,29061,I finished all of my work by the end of the day.,career,yes,no,24.0,USA,m,single,n,24h,a_few_moment
4173,59248,I WENT  TO COLLEGE,education,yes,no,27.0,IND,m,single,n,3m,half_a_day
4174,57115,"The new book I wanted to read finally arrived on the mail,, I had been waiting for it for weeks!",entertainment,yes,yes,24.0,MEX,f,single,n,24h,half_a_day
4175,30838,I went to the vet recently and they were finally able to tell me what was causing my dog's excessive itching.,animals,yes,yes,34,USA,m,single,n,24h,half_a_day
4176,50014,I had a nice midnight bike ride with the whole road to myself.,exercise,yes,no,23.0,USA,m,single,n,24h,at_least_one_hour
4177,27788,"I went to office hour of one of my professors, and I realized that he was the most caring professor/mentor ever.",education|career,yes,yes,21,USA,f,single,n,24h,all_day_im_still_feeling_it
4178,44202,I watched Wrestlemania 33 on Sunday.,entertainment,yes,no,37,USA,m,single,n,24h,half_a_day
4179,79239,I had dinner with my Mom.,food|family,yes,yes,44,USA,f,single,n,3m,at_least_one_hour
4180,42959,I weighted myself on the scale and saw a move in the right direction.,exercise,yes,no,40.0,NLD,f,single,y,24h,all_day_im_still_feeling_it
4181,89517,"I ate an ice cream sandwich that cost like a dollar, and I was happy because it tasted so good and I was super hungry.",food,yes,no,18.0,USA,f,single,n,3m,a_few_minutes
4182,57090,i went to the movies with a friend.,entertainment,yes,yes,60,USA,f,married,y,24h,at_least_one_hour
4183,31111,my happiest moment is my college day celebration and then i got a price to topper of the class.,education,yes,yes,25,IND,m,single,n,24h,all_day_im_still_feeling_it
4184,125970,I played fetch with my dog for a little while after I got home from work.,animals,yes,no,20.0,USA,m,single,n,24h,a_few_minutes
4185,54131,I was working today and managed to bring productivity up for a better monthly income.,career,yes,no,233.0,USA,f,married,y,24h,at_least_one_hour
4186,95021,Asked my friend to be my girlfriend and she said yes.,romance,yes,yes,32,USA,f,single,n,3m,all_day_im_still_feeling_it
4187,52251,I found an old song from my high school days that I had been looking for for a long time.,education,yes,no,44,USA,m,single,n,24h,half_a_day
4188,98865,My mom loved her mothers day gift.,family,no,yes,26,USA,f,single,n,3m,half_a_day
4189,30629,seeing my brother whom I have not seen for over a yer,family,yes,yes,60.0,USA,f,married,y,24h,all_day_im_still_feeling_it
4190,71349,Today I bought a new phone after my last one unexpectedly broke.,shopping,yes,no,29,USA,f,single,n,3m,all_day_im_still_feeling_it
4191,41791,"I ate a nice dinner with friends, without any issues.",food,yes,yes,25,USA,m,single,n,24h,all_day_im_still_feeling_it
4192,75942,I lost 20 pounds.,exercise,yes,no,36.0,USA,f,married,n,3m,all_day_im_still_feeling_it
4193,124139,Watching episodes/seasons of ''weeds'' is interesting series since i smoke.,entertainment,yes,no,28,USA,m,single,n,24h,at_least_one_hour
4194,123112,BOUGHT A NEW SHOWS AND SOCKS FOR MY CHILD,shopping,yes,yes,29,IND,m,married,y,24h,half_a_day
4195,61808,I was accepted into medical school.,education,yes,no,23,GBR,m,single,n,3m,all_day_im_still_feeling_it
4196,98948,"am feel very happy because of my elder sister get a first rank in Gradation results, after i listen that good news my family members so happy.",family|education,no,yes,24,IND,f,single,n,3m,half_a_day
4197,84434,I went to the park and spent time with my husband and daughter.,family,yes,yes,30,USA,o,married,y,3m,half_a_day
4198,69146,My happy moment was when I picked my son up from daycare and he ran into my arms.,family,yes,yes,32,USA,f,married,y,3m,half_a_day
4199,84294,Someone messaged me on Facebook I have not seen in a while.,technology|conversation,no,yes,24,USA,m,single,n,3m,at_least_one_hour
4200,75235,"Getting accepted into my state's selective leadership program, which was competitive, with a complete scholarship.",education,no,yes,21.0,USA,f,single,n,3m,all_day_im_still_feeling_it
4201,45139,Finding out that I'm closer to being able to travel abroad.,vacation,yes,no,24,USA,m,single,n,24h,all_day_im_still_feeling_it
4202,110205,Going for a date with my girl friend,romance,yes,yes,21,IND,m,single,n,24h,at_least_one_hour
4203,122819,"I reached a goal at work today, and it made me feel really excited for the next project.",career,yes,no,43,USA,m,married,y,24h,all_day_im_still_feeling_it
4204,57974,Went shopping and seen they had my favorite pizza on sale.,shopping,yes,no,79.0,USA,m,widowed,y,24h,half_a_day
4205,59524,Going to personal training and completing my reps last night,exercise,yes,yes,27,USA,f,single,y,3m,half_a_day
4206,112811,I organized a spring BBQ picnic with friends at a nearby lake.,food,yes,yes,36,USA,m,single,n,24h,half_a_day
4207,38283,Watching my favorite show while drinking wine.,entertainment|food,yes,no,32.0,USA,f,married,y,24h,at_least_one_hour
4208,53348,"Cooked a healthy, filling dinner.",food,yes,no,28,USA,m,single,n,24h,at_least_one_hour
4209,58032,"I saw my cat notice another cat outside and he freaked out, it was funny.",animals,yes,no,29.0,USA,m,single,n,24h,a_few_minutes
4210,111993,I learned how do to a dessert i always wanted to make and it actually turned out really good!,food,yes,no,24,USA,f,single,y,24h,at_least_one_hour
4211,46762,I WENT TO TEMPLE,religion,yes,no,27,IND,m,married,y,24h,at_least_one_hour
4212,78501,Feeling comfortable to talk to by friend about personal things I normally wouldn't talk about.,conversation,yes,yes,21.0,USA,m,single,n,3m,all_day_im_still_feeling_it
4213,71690,I visited my aunts,family,yes,yes,21.0,VEN,m,single,n,3m,half_a_day
4214,120582,I had mangoes in my lunch today and I am very happy because of that.,career,yes,no,29,IND,m,single,n,24h,all_day_im_still_feeling_it
4215,95468,I had a great conversation with someone via emails.,conversation,yes,yes,34,USA,m,divorced,y,3m,half_a_day
4216,84092,MY BIRTHDAY PARTY CELEBRATION,party,yes,yes,31,IND,f,married,y,3m,all_day_im_still_feeling_it
4217,38537,I was having dinner with my parents and my dad said something really funny that had us laughing for a long time.,family|food|conversation,no,yes,27.0,MEX,f,married,n,24h,a_few_minutes
4218,31922,I was happy when I found out my job is expanding.,career,no,no,25,USA,f,married,n,24h,at_least_one_hour
4219,92663,My favorite Dutch soccer team (FC Ajax) earned a solid result today in the Europa League in an entertaining thriller.,entertainment,no,yes,30,USA,m,single,n,3m,at_least_one_hour
4220,66705,I went out with my husband to a fancy restaurant.,romance|family|food,yes,yes,38,USA,f,married,y,3m,half_a_day
4221,46459,I got to work this morning on time and was able to grab my favourite parking spot near the elevator.,career,yes,no,47.0,ISR,m,married,y,24h,a_few_minutes
4222,114345,My daughter who has mental issues started a helpful psychologist.,family,yes,yes,39.0,USA,f,married,y,24h,half_a_day
4223,33579,Watching an ASMR Youtube video after getting home from work.,entertainment,yes,no,28,USA,m,single,n,24h,a_few_minutes
4224,96452,My friend got a new puppy and let me hold her for a very long time.,animals,yes,yes,39,USA,m,married,n,3m,all_day_im_still_feeling_it
4225,104293,Helping a co-worker with a project.,career,yes,yes,40,USA,m,married,y,3m,half_a_day
4226,120202,I talked to my best friend on the phone for a while.,conversation,yes,yes,27.0,USA,f,single,n,24h,a_few_minutes
4227,92849,Went for a family trip,vacation|family,yes,yes,25,IND,f,married,y,3m,all_day_im_still_feeling_it
4228,30690,On tuesday I got a surprise birthday present.,party,no,yes,27,USA,m,single,y,24h,half_a_day
4229,123091,I AM LONG TRAVELS GOING ON BIKE.,exercise|vacation,yes,no,23,IND,f,single,n,24h,at_least_one_hour
4230,76063,My best friend asked me if I could be in charge of planning her baby's gender reveal party.,party,no,yes,29,USA,f,married,n,3m,half_a_day
4231,62371,When i bought my first guitar about a month ago.,shopping,yes,no,24,USA,m,single,n,3m,all_day_im_still_feeling_it
4232,43096,I saw a beautiful eagle flying over my house last night.,weather,yes,no,64,USA,m,married,y,24h,all_day_im_still_feeling_it
4233,70843,I made love to a new woman at home.,romance,yes,yes,28.0,USA,m,single,n,3m,all_day_im_still_feeling_it
4234,93016,I saw Demolition Man for the first time.,entertainment,no,no,28,DNK,f,married,n,3m,at_least_one_hour
4235,110113,I woke up to a beautiful sunrise today.,weather,no,no,27.0,USA,m,single,n,24h,a_few_minutes
4236,128765,I had a great meeting yesterday at work with my boss and a few colleagues and we went out for lunch afterward; everybody was excited by the projects we're working on and how efficient our team is.,career,yes,yes,56,USA,f,married,n,24h,all_day_im_still_feeling_it
4237,98140,I received a new 3DS game as a gift.,entertainment,no,no,26,USA,f,single,n,3m,half_a_day
4238,44688,The fact that I got to let my children see their grand parents for several hours today.,family,yes,yes,34.0,USA,m,married,y,24h,all_day_im_still_feeling_it
4239,127041,I got paid this morning.,career,no,no,19,USA,m,single,n,24h,all_day_im_still_feeling_it
4240,93301,I ate a really good dinner last night that I haven't had in a long time.,food,yes,no,26.0,USA,m,single,n,3m,at_least_one_hour
4241,102667,Getting on a new date with a Chubby girl but I was so happy that she looked much better than expected.,romance,yes,yes,26,IND,m,single,n,3m,half_a_day
4242,116939,Getting papa johns for half price,shopping,no,no,25,USA,m,single,n,24h,at_least_one_hour
4243,45674,I had delicious protein pancakes and eggs for breakfast.,food,yes,no,30.0,USA,m,single,n,24h,at_least_one_hour
4244,32796,"Last night I watched an episode of aThe Waltonsa with my Mom and Little sister Tessa after which I hit the hay and slept like a brick after which I woke up, went to work, got off work early, bought some good food to reset my microbiome then headed",career|food|entertainment,yes,yes,25,IND,f,single,y,24h,a_few_moment
4245,35903,My daughter came first at school in a dance competition,family,no,yes,31.0,IND,f,married,y,24h,all_day_im_still_feeling_it
4246,105443,"I went to shopping mall and purchase dresses, bags etc.",shopping,yes,no,26,IND,f,single,n,3m,at_least_one_hour
4247,100714,I repaired some critical failures that my car was presenting.,shopping,yes,no,25,VEN,m,single,n,3m,half_a_day
4248,126123,My neighbor's son had brain surgery and is doing well!,family,no,yes,40.0,USA,f,married,y,24h,all_day_im_still_feeling_it
4249,94591,Two weeks ago I got accepted for my first house and I'm scheduled to move in July.,family,yes,yes,20.0,USA,m,single,n,3m,all_day_im_still_feeling_it
4250,71155,I got a new set of high quality headphones for my computer.,technology,yes,no,66.0,USA,m,married,y,3m,all_day_im_still_feeling_it
4251,127167,Watching Master of None on Netflix,entertainment,yes,no,32,USA,m,married,n,24h,at_least_one_hour
4252,111338,I ate good pizza.,food,yes,no,29.0,USA,m,single,n,24h,at_least_one_hour
4253,113147,My six month old son laughed at me.,family,no,yes,31,USA,m,married,y,24h,at_least_one_hour
4254,97314,When I learned how to do a report for work on my own.,career,yes,no,31,USA,m,single,n,3m,all_day_im_still_feeling_it
4255,61540,able to go to the gym and rehab my shoulder,exercise,yes,no,24,USA,m,single,n,3m,a_few_minutes
4256,59166,I did not have to work today.,career,yes,no,30.0,USA,m,married,y,3m,all_day_im_still_feeling_it
4257,55345,my lovely girl who presented me a watch on my birthday.,romance,no,yes,23.0,IND,m,single,n,24h,all_day_im_still_feeling_it
4258,42970,I found new music that I enjoy,entertainment,yes,no,20,USA,m,single,n,24h,all_day_im_still_feeling_it
4259,64578,I went out to lunch with my mother.,food|family,yes,yes,31,USA,f,married,n,3m,half_a_day
4260,100519,I finished my Junior year at Southern Miss with a 3.2 GPA!,education,yes,no,22.0,USA,m,single,n,3m,all_day_im_still_feeling_it
4261,43356,My favorite baseball team won their second game of the 2017 season in a hard-fought effort and it was great because they lost the first game of the year!,entertainment,yes,no,74,USA,f,married,y,24h,all_day_im_still_feeling_it
4262,125737,My significant other told me a list of reasons why he loves me.,romance,no,yes,35.0,USA,f,single,y,24h,half_a_day
4263,52947,I completed a work task without any errors.,career,yes,no,26.0,USA,f,single,n,24h,a_few_minutes
4264,63831,I tasted a delicious chocolate bar,food,yes,no,35,COL,m,married,n,3m,a_few_minutes
4265,82566,"I watched a great movie over the weekend, and I cried happy tears at the end.",entertainment,yes,no,32,USA,m,single,n,3m,at_least_one_hour
4266,32881,I won in the card game i was playing.,entertainment,yes,yes,31.0,PER,m,single,n,24h,a_few_moment
4267,40064,I watched my favourite hockey team win their game on television.,entertainment,yes,no,32.0,CAN,m,single,n,24h,at_least_one_hour
4268,114824,I received a a discount code in my email that will save we some money on a future online purchase.,shopping,no,no,28.0,USA,m,single,n,24h,a_few_minutes
4269,120650,I WENT TO SHOPPING,shopping,yes,no,28.0,IND,m,married,y,24h,half_a_day
4270,40049,I was happy after my husband and I had sex.,romance|family,yes,yes,27.0,USA,f,married,y,24h,at_least_one_hour
4271,46129,Watching a great show,entertainment,yes,no,29,USA,f,single,n,24h,at_least_one_hour
4272,49073,I played video games with my friends online.,entertainment,yes,yes,23,USA,m,single,n,24h,at_least_one_hour
4273,91023,I was able to see my dog after being on vacation for a week.,vacation|animals,yes,no,28,USA,m,single,n,3m,at_least_one_hour
4274,83893,Had a fun hike with my dog into the hills,animals,yes,no,41.0,USA,f,married,y,3m,half_a_day
4275,82760,My ex and I started talking again,conversation,yes,yes,29.0,USA,m,single,n,3m,all_day_im_still_feeling_it
4276,77496,My sister-in-law's dog fell into the rapids while hiking and I was able to rescue it.,animals|family|exercise,no,yes,64,USA,m,married,y,3m,all_day_im_still_feeling_it
4277,38635,I met my old class teacher long back,conversation,yes,yes,29,IND,m,married,y,24h,half_a_day
4278,55150,"I was able to sleep in on a Friday with my boyfriend, we never both have Fridays off and between work and school sleeping in was a great way to start off my day.",romance|education,yes,yes,23,USA,f,single,n,24h,all_day_im_still_feeling_it
4279,121039,I got to go to bed early and read a bit.,entertainment,yes,no,36.0,USA,m,married,y,24h,at_least_one_hour
4280,74431,My son wrote his first check for a bill.,family,no,yes,32,USA,m,divorced,y,3m,all_day_im_still_feeling_it
4281,41107,I was congratulated by my boss for my work.,career,no,yes,39,IND,m,married,y,24h,half_a_day
4282,48027,i went to see my lover to day,family,yes,yes,30,IND,m,single,y,24h,half_a_day
4283,68675,"I have got married in this year.after my marriage, I've have celebrated my wife birthday and also mine which will come in the same month.Iam very happy that we have celebrated in a good manner.",party|romance,yes,yes,26,IND,m,married,n,3m,all_day_im_still_feeling_it
4284,117627,I got a new bike seat cushion!,shopping,yes,no,26,USA,f,single,n,24h,half_a_day
4285,116256,Purchased mobile case for my new mobile.,shopping|technology,yes,no,27,IND,m,single,n,24h,a_few_minutes
4286,117540,I completed one of my work projects in good time.,career,yes,no,33.0,USA,f,single,n,24h,a_few_minutes
4287,38473,I felt happy when my dog was being extra cuddly.,animals,no,no,26.0,USA,m,single,n,24h,half_a_day
4288,71057,My grand daughter turned 1 years old.,family,no,yes,59.0,USA,m,divorced,y,3m,all_day_im_still_feeling_it
4289,44413,"I went to the club last night with my friends and had a great time there, so I was happy.",party,yes,yes,27,IND,m,single,n,24h,half_a_day
4290,110119,I have celebrated my marriage anniversary yesterday very happily and joyfully,party|romance|family,yes,yes,49.0,IND,m,married,y,24h,all_day_im_still_feeling_it
4291,75487,One event that made me happy was when I signed the lease on my new apartment after worrying that I wouldn't find a nice one that  I liked.,shopping,yes,no,31,USA,f,single,n,3m,all_day_im_still_feeling_it
4292,121543,Figured out how to fix a computer problem I had been having for a long time.,technology,yes,no,39,USA,m,married,n,24h,all_day_im_still_feeling_it
4293,103414,I dropped my Mom and sister off at the airport and we had a great conversation during the hour long drive.,family|conversation,yes,yes,42.0,USA,m,married,y,3m,half_a_day
4294,105096,My supervisor gave me a raise last month and it was actually a lot higher than what I was expecting.,career,no,yes,29,USA,m,single,n,3m,at_least_one_hour
4295,117359,"This evening I heard the little owl, that lives in the neighbor's tree, hooting.",animals,no,no,38,ROU,m,married,n,24h,at_least_one_hour
4296,66147,My family got a new puppy.,animals,yes,yes,24,USA,f,single,n,3m,all_day_im_still_feeling_it
4297,30432,"One of my students hugged me at the end of a lesson and said ""When I grow up, I want to be you!""",education,yes,yes,35,USA,f,married,n,24h,all_day_im_still_feeling_it
4298,113252,I was very happy when I went to the shopping mall with my husband,shopping|family,yes,yes,42,IND,f,married,y,24h,all_day_im_still_feeling_it
4299,98773,I went out on a date.,romance|vacation,yes,yes,32.0,USA,m,single,n,3m,at_least_one_hour
4300,123252,Reading a great book yesterday outside in the sun made me happy.,weather|entertainment,yes,no,29,USA,f,single,n,24h,all_day_im_still_feeling_it
4301,120732,I won two large pizzas at a raffle at my local pizza shop.,food,no,no,30,USA,m,single,n,24h,half_a_day
4302,41073,I finished my work as a busboy today and I don't have to come in the morning to finish up and clean the restaurant.,career,yes,no,19.0,USA,m,single,n,24h,all_day_im_still_feeling_it
4303,87593,"Went to see a Broadway show 2 months ago, had an awesome time",entertainment,yes,no,31,USA,m,single,n,3m,half_a_day
4304,108573,"I had a super good burger for dinner; it had bacon, a fried egg, and was cooked perfectly.",food,yes,no,29,USA,m,married,n,3m,at_least_one_hour
4305,127566,"My dad presented me a new lap top surprisingly on my birthday i was so excited i can't forget that day in my life, that was my first surprise given by my dad.",party|family,no,yes,27.0,IND,f,single,n,24h,at_least_one_hour
4306,116259,My boyfriend surprised me after work today by coming over to my place with a box of pizza and beer.,career|romance|food,no,yes,24,USA,m,single,n,24h,half_a_day
4307,89687,I WENT TO SHOPPING,shopping,yes,no,27,IND,f,single,n,3m,at_least_one_hour
4308,52271,A colleague brought in chocolate cupcakes to work and it was an unexpected surprise.,career|food,no,yes,31.0,USA,f,single,n,24h,at_least_one_hour
4309,37013,smile on face of a beggar when I offered him sandwhich,career,yes,yes,22,IND,m,single,n,24h,at_least_one_hour
4310,122370,have a new bick,shopping,yes,no,26,IND,m,married,y,24h,half_a_day
4311,118482,BEFORE LAST TWO WEEK MY SISTER LOST PURSE,family,no,yes,25,IND,f,single,n,24h,half_a_day
4312,103588,Being discharged from the military caused a certain amount of happiness and relief.,career,no,no,31,USA,m,single,n,3m,half_a_day
4313,128203,The baby slept for three hours straight!,family,no,yes,32.0,USA,f,divorced,y,24h,half_a_day
4314,60979,"My brother in law, his wife and my neice and nephew came to visit from out of Country.",family,no,yes,31,USA,f,married,n,3m,all_day_im_still_feeling_it
4315,57253,My son gave me a big hug first thing this morning.,family,no,yes,35,USA,f,married,y,24h,half_a_day
4316,43017,Prepared biryani for the first time,food,yes,no,50.0,USA,m,married,y,24h,half_a_day
4317,64012,Winning a small prize in a local lottery.,shopping,no,no,39,ITA,m,married,y,3m,half_a_day
4318,51830,I talked with some friends.,conversation,yes,yes,29.0,USA,m,single,n,24h,at_least_one_hour
4319,95802,I won a game of Settlers of Catan against my girlfriend and her brothers.,family|entertainment,yes,yes,25.0,USA,m,single,n,3m,half_a_day
4320,100340,My package was finally delivered,shopping,yes,no,51.0,USA,f,married,n,3m,all_day_im_still_feeling_it
4321,31108,Taking a long drive on a calm road with my family members who love me always.,family,yes,yes,23,IND,f,single,n,24h,at_least_one_hour
4322,36568,I WENT TO TEMPLE,religion,yes,no,27,IND,f,single,n,24h,half_a_day
4323,117434,I ate a wonderful cheeseburger.,food,yes,no,31,USA,m,married,n,24h,at_least_one_hour
4324,75640,MY SISTER MARRIAGE EVENT IS THE BIGGEST HAPPIEST MOMENT IN MY LIFE.,family|party,no,yes,28.0,IND,m,married,y,3m,all_day_im_still_feeling_it
4325,32467,Learning to make a new object in a 3D modeling program.,education,yes,no,23,USA,f,single,n,24h,half_a_day
4326,43458,"My 15 year anniversary is coming up, and I'm planning a trip.",vacation|family,yes,no,37,USA,f,married,y,24h,half_a_day
4327,111227,She also picked me up from work.,career,no,yes,25.0,USA,m,single,n,24h,a_few_minutes
4328,116462,My mother called me by my name; she has Alzheimer's.,family|conversation,no,yes,50,USA,f,married,y,24h,all_day_im_still_feeling_it
4329,63302,Winning from the DOTA tournament give such happiness.,entertainment,no,yes,31.0,PER,m,single,n,3m,half_a_day
4330,58055,I'm happy that I got to play video games with my friend because we rarely ever get to play games with each other anymore.,entertainment,yes,yes,25.0,USA,m,single,n,24h,at_least_one_hour
4331,63973,"I gave birth to my second child, my first son.",family,yes,yes,23,USA,f,married,y,3m,all_day_im_still_feeling_it
4332,106026,"I had been feeling lonely recently, but one of my friends introduced me to an interesting woman who I have been dating ever since.",romance,no,yes,32,USA,m,single,n,3m,all_day_im_still_feeling_it
4333,100695,I went to my sister's house to fix a computer problem that took much less time than I thought.,technology|family,yes,yes,57,USA,m,single,n,3m,at_least_one_hour
4334,46886,I had lunch with a coworker.,food|career,yes,yes,30,USA,f,married,y,24h,half_a_day
4335,92899,I bought a new car today,shopping,yes,no,24,USA,f,single,n,3m,all_day_im_still_feeling_it
4336,29287,I caught an extremely rare pokemon in the new pokemon game which is awesome.,entertainment,yes,no,23,USA,m,single,n,24h,half_a_day
4337,41094,My partner and I had some friends over to watch the season finale of The Walking Dead.,entertainment|conversation,yes,yes,27,USA,m,married,n,24h,at_least_one_hour
4338,77044,"I was able to get tickets to see Madame Butterfly at the Kennedy Center for $35 instead of almost $200, the usual price.",shopping,yes,no,54,USA,f,single,n,3m,all_day_im_still_feeling_it
4339,89197,"I was happy when portillos brought back the mint chocolate chip shake, it should be year round!",food,yes,no,45.0,USA,m,married,n,3m,half_a_day
4340,79521,I went to my first Syracuse Chiefs game of the year the other day with my family.,family|entertainment,yes,yes,37.0,USA,m,married,y,3m,half_a_day
4341,55251,I found an old cast iron skillet at a garage sale this morning.,shopping,yes,no,38.0,USA,f,single,n,24h,all_day_im_still_feeling_it
4342,84071,Travelling Dubai with my family,family,yes,yes,25,IND,f,married,y,3m,
4343,63327,I celebrated my birthday.,party,yes,no,26,USA,f,single,n,3m,all_day_im_still_feeling_it
4344,63177,Another happy experience in my past three months is flying a kite with my son.,family,yes,yes,26,USA,m,married,y,3m,all_day_im_still_feeling_it
4345,57167,I spoke with my girlfriend.,conversation,yes,yes,39,USA,m,single,n,24h,at_least_one_hour
4346,104130,I got a job offer from one of the firms that I had interviewed for.,career,yes,no,41.0,USA,m,married,y,3m,all_day_im_still_feeling_it
4347,65197,I have been hired to two separate well paying jobs and will soon be able to potentially purchase my own home.,career|shopping,yes,no,23,USA,m,single,n,3m,all_day_im_still_feeling_it
4348,30519,When my poster was accepted to an academic conference.,education,no,no,23,USA,f,single,n,24h,half_a_day
4349,116063,My son slept past 6am for the first time in months.,family,no,yes,36,USA,f,married,y,24h,all_day_im_still_feeling_it
